방송일시,노출(분),상품명,상품군,판매단가,취급액,요일,휴일,공휴일,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
2019-05-31 19:15,20,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,1,2,4235000,Friday,No,No,2,0,14.4,24,18.6,0.8,22,105.05,19:15:00,115,22,0,0,4
2019-02-17 21:20,20,일시불 삼성 UHD 국민TV UN55NU7010FXKR,1,3,26690000,Sunday,Yes,No,2,1,-5.7,6.3,-0.2,0,32,104.69,21:20:00,128,1,0,1,6
2019-04-01 17:00,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,1,8495000,Monday,No,No,2,1,-0.1,11.4,5.7,0,23,104.87,17:00:00,102,4,0,0,0
2019-08-05 12:00,20,무이자 휴롬 퀵스퀴저,9,0,2524000,Monday,No,No,2,0,24.2,34.6,28.8,0.7,32,104.81,12:00:00,72,0,0,0,0
2019-11-25 13:20,20,무이자 쿠쿠전기밥솥 6인용(QS),9,1,5553000,Monday,No,No,2,0,3.3,10.6,5.9,3.5,21,104.87,13:20:00,80,59,0,0,0
2019-10-26 7:00,20,(싱글사이즈)일월 순면 온열매트,4,0,4699000,Saturday,Yes,No,2,2,8.9,17,12.8,0,26,105.46,7:00:00,42,69,0,1,5
2019-02-05 19:20,20,일시불 쿠쿠전기밥솥 10인용,9,1,12806000,Tuesday,No,Yes,2,1,-4.1,11,2.9,0,83,104.69,19:20:00,116,59,1,0,1
2019-11-05 6:40,20,오모떼 모달 웜 이너웨어 6종세트,5,0,17226000,Tuesday,No,No,2,2,6,19.1,11.7,0,31,104.87,6:40:00,40,0,0,0,1
2019-05-22 23:30,30,USPA  남성 아동 반팔 폴로셔츠 3종,6,0,4590000,Wednesday,No,No,0,2,10.3,27.3,19.2,0,44,105.05,23:30:00,141,114,0,0,2
2019-03-31 15:20,20,무이자 쿠쿠전기밥솥 10인용,9,1,27334000,Sunday,Yes,No,2,0,2.3,9.2,5.4,0.2,31,104.49,15:20:00,92,59,0,1,6
2019-02-17 8:20,20,레이프릴 골드라벨 무빙 란쥬,5,0,35410000,Sunday,Yes,No,2,2,-5.7,6.3,-0.2,0,32,104.69,8:20:00,50,0,0,1,6
2019-12-21 8:20,20,정직한 농부의 석류,2,0,37305000,Saturday,Yes,No,2,2,-4.1,4.7,0.2,0.1,32,105.12,8:20:00,50,63,0,1,5
2019-05-01 9:40,20,K-SWISS 여성PK티셔츠4종,6,0,21934000,Wednesday,No,No,1,2,10.1,22.1,15.4,0,48,105.05,9:40:00,58,46,0,0,2
2019-11-14 8:20,20,아르테사노 리얼 카이만악어 토트백,8,2,8942000,Thursday,No,No,2,2,-0.7,8.6,3.7,0,24,104.87,8:20:00,50,30,0,0,3
2019-04-16 7:40,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,0,22369000,Tuesday,No,No,2,2,4.3,23.3,14.2,0,38,104.87,7:40:00,46,62,0,0,1
2019-04-18 19:20,20,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,6,0,13476000,Thursday,No,No,1,2,8.4,21.6,15.3,0,30,104.87,19:20:00,116,0,0,0,3
2019-05-01 7:40,20,무이자 프랑스직수입  테팔 매직핸즈 프라이팬세트,9,0,10659000,Wednesday,No,No,2,0,10.1,22.1,15.4,0,48,105.05,7:40:00,46,41,0,0,2
2019-11-12 9:00,20,몬테밀라노 웜기모 치마레깅스 4종,5,0,40798000,Tuesday,No,No,2,2,4.8,16.6,9.7,0,29,104.87,9:00:00,54,70,0,0,1
2019-03-30 16:00,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,1,6915000,Saturday,Yes,No,2,1,3.7,12.2,7.2,3,27,104.49,16:00:00,96,4,0,1,5
2019-02-03 22:40,20,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,4,24890000,Sunday,Yes,No,2,1,2.6,9.8,5.6,12.8,34,104.69,22:40:00,136,13,0,1,6
2019-05-26 13:20,20,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),6,0,41002000,Sunday,Yes,No,0,2,16.4,30.1,23.2,0.1,35,105.05,13:20:00,80,42,0,1,6
2019-06-18 1:00,20,헤드 파이로라이트 트렁크 8종 패키지,5,0,1322000,Tuesday,No,No,2,2,17.3,26.2,21.3,2.1,25,104.88,1:00:00,6,19,0,0,1
2019-05-09 16:30,30,오모떼 프런트후크 프레쉬 데오브라 시즌3,5,0,53276000,Thursday,No,No,2,2,11.1,24.1,17.1,0,37,105.05,16:30:00,99,65,0,0,3
2019-11-06 20:20,20,무이자 LG 통돌이 세탁기,1,2,25431000,Wednesday,No,No,2,0,5.5,18.6,11.3,0,34,104.87,20:20:00,122,10,0,0,2
2019-11-06 1:00,20,뉴트리원 전지현 베리솔 콜라겐 구미(12주분+3일분),2,1,5611000,Wednesday,No,No,2,2,5.5,18.6,11.3,0,34,104.87,1:00:00,6,0,0,0,2
2019-12-17 21:40,20,LG 울트라HD TV 55UM7900BNA,1,3,12077000,Tuesday,No,No,2,2,3.9,12.5,8.3,2.2,25,105.12,21:40:00,130,1,0,0,1
2019-05-16 1:40,20,크로커다일 감탄 레이스 브라렛 패키지,5,0,15504000,Thursday,No,No,2,2,14.6,28.9,21.4,0,43,105.05,1:40:00,10,65,0,0,3
2019-03-15 8:00,20,바로바로 무선청소기,4,0,11815000,Friday,No,No,2,2,1,12.3,5.8,3.3,32,104.49,8:00:00,48,96,0,0,4
2019-02-08 15:00,20,무이자 쿠쿠 하이브리드 인덕션레인지(프리미엄형),9,3,3736000,Friday,No,No,2,0,-5.9,3.2,-2,0,24,104.69,15:00:00,90,0,0,0,4
2019-03-05 19:00,20,푸마 INNO 심리스 롱드로즈 7종,5,0,424000,Tuesday,No,No,2,2,1.2,14.4,8.2,0,120,104.49,19:00:00,114,51,0,0,1
2019-10-01 6:20,20,카파 FW 언더셔츠 6종 패키지,5,0,15500000,Tuesday,No,No,2,2,18.4,24.9,21.5,9.4,32,105.46,6:20:00,38,54,0,0,1
2019-11-06 9:40,20,코이모 리빙박스 8종,4,0,33475000,Wednesday,No,No,2,2,5.5,18.6,11.3,0,34,104.87,9:40:00,58,74,0,0,2
2019-01-02 22:20,20,무이자 LG 울트라HD TV 65UK6800HNC,1,5,5189000,Wednesday,No,No,2,0,-7,3.2,-2.5,0,24,104.24,22:20:00,134,1,0,0,2
2019-10-23 12:40,20,무이자 종근당건강 락토핏 생유산균골드 단하루,2,0,11666000,Wednesday,No,No,2,0,12.1,20,16,0.1,25,105.46,12:40:00,76,32,0,0,2
2019-10-22 23:20,20,한빛 페르시안스타일 셔닐 카페트 특대형,10,0,5051000,Tuesday,No,No,2,2,10.3,22.9,15.9,0,24,105.46,23:20:00,140,111,0,0,1
2019-01-13 7:40,20,임페리얼 여성 릴렉스 본딩팬츠 3종,6,0,14363000,Sunday,Yes,No,1,2,-3.2,8.2,1.3,0,70,104.24,7:40:00,46,42,0,1,6
2019-07-06 21:20,20,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,1,2,4458000,Saturday,Yes,No,2,0,19,31.3,25.1,0,28,104.56,21:20:00,128,22,0,1,5
2019-04-17 23:40,20,(일) 삼익가구 LED 제니비 서랍형 침대 Q,0,2,13546000,Wednesday,No,No,2,2,8.7,23,15.5,0.5,34,104.87,23:40:00,142,3,0,0,2
2019-09-18 23:20,20,(무)[보루네오] 피올레 천연소가죽 소파 6인용,0,4,9750000,Wednesday,No,No,2,2,15.4,27.9,21,0,24,105.2,23:20:00,140,8,0,0,2
2019-12-31 8:40,20,[RYN] 린 남성 다이얼락 히트 웜 퍼 방한화 2종,8,0,12394000,Tuesday,No,No,2,2,-6.7,0.4,-3.8,0.1,19,105.12,8:40:00,52,0,0,0,1
2019-06-10 20:00,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,1,15046000,Monday,No,No,2,1,15.3,22.2,18.3,4,15,104.88,20:00:00,120,4,0,0,0
2019-01-20 18:00,20,AAE LA갈비 7팩,3,0,23886000,Sunday,Yes,No,2,2,-2.8,5.5,1.6,0.1,40,104.24,18:00:00,108,108,0,1,6
2019-10-31 8:00,20,정직한 농부의 석류,2,0,17266000,Thursday,No,No,2,2,6.1,20.7,13.3,0,59,105.46,8:00:00,48,63,0,0,3
2019-11-30 7:40,20,[RYN] 린 남성 다이얼락 히트 웜 퍼 방한화 2종,8,0,15249000,Saturday,Yes,No,2,2,-1.5,12.7,5.4,0.1,27,104.87,7:40:00,46,0,0,1,5
2019-06-04 19:10,10,초특가)에버라스트 드로즈 10+4종,5,0,19932000,Tuesday,No,No,2,2,16.1,30.3,23.1,0,35,104.88,19:10:00,115,6,0,0,1
2019-05-07 11:20,20,무이자 쿠쿠전기밥솥 6인용,9,1,3919000,Tuesday,No,No,2,0,5.2,21.8,13.9,0,37,105.05,11:20:00,68,59,0,0,1
2019-02-22 22:00,20,일시불 쿠쿠전기밥솥 10인용,9,1,12049000,Friday,No,No,2,1,-1.5,11.1,3.9,0,52,104.69,22:00:00,132,59,0,0,4
2019-10-15 23:40,20,(더블사이즈)일월 순면 온열매트,4,0,13462000,Tuesday,No,No,2,2,8.5,18.8,13.3,1.2,21,105.46,23:40:00,142,69,0,0,1
2019-03-29 0:20,20,테이트 여성 SS 트렌치재킷,6,0,19960000,Friday,No,No,1,2,5,17,10.6,0,33,104.49,0:20:00,2,0,0,0,4
2019-09-10 13:20,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,1,5724000,Tuesday,No,No,2,0,22.5,29.6,25.4,15.3,22,105.2,13:20:00,80,40,0,0,1
2019-08-26 9:00,20,초특가  파뷔에 팬지 대형 후라이팬 세트,9,0,15201000,Monday,No,No,2,2,19,30,24.3,0.1,21,104.81,9:00:00,54,52,0,0,0
2019-12-04 21:00,20,(일)장수흙침대 싱글,0,3,16144000,Wednesday,No,No,2,2,-0.3,9.5,4.2,0.1,25,105.12,21:00:00,126,3,0,0,2
2019-05-21 21:40,20,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,5,21558000,Tuesday,No,No,2,0,9,24.2,17,0,38,105.05,21:40:00,130,7,0,0,1
2019-11-14 13:00,20,코이모 리빙박스 8종,4,0,32636000,Thursday,No,No,2,2,-0.7,8.6,3.7,0,24,104.87,13:00:00,78,74,0,0,3
2019-08-08 19:20,20,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),7,0,33351000,Thursday,No,No,2,2,24.2,33.2,27.6,5.7,28,104.81,19:20:00,116,87,0,0,3
2019-06-27 22:45,20,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,1,2,22578000,Thursday,No,No,2,1,20.6,28.8,23.8,12,20,104.88,22:45:00,145,22,0,0,3
2019-01-19 7:40,20,보코 윈터 기모 풀코디 4종세트,6,0,39269000,Saturday,Yes,No,2,2,-2.7,9.3,2.9,0.2,56,104.24,7:40:00,46,0,0,1,5
2019-08-06 11:40,20,AAD 남성 소가죽 구름 샌들,8,0,7891000,Tuesday,No,No,2,2,23.8,32.1,27.6,10.9,28,104.81,11:40:00,70,68,0,0,1
2019-05-14 11:20,20,무이자 쿠쿠전기밥솥 10인용,9,1,14630000,Tuesday,No,No,2,0,13.9,26.6,19.8,0,37,105.05,11:20:00,68,59,0,0,1
2019-06-29 21:20,20,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,0,2,7372000,Saturday,Yes,No,2,2,19.9,24.1,21.6,31.7,20,104.88,21:20:00,128,3,0,1,5
2019-08-01 22:40,20,(무)[보루네오] 피올레 천연소가죽 소파 4인용,0,3,33688000,Thursday,No,No,2,2,24.6,33.1,28.4,3.4,15,104.81,22:40:00,136,8,0,0,3
2019-10-12 21:40,20,일시불 LG 울트라HD TV 65UM7900BNA,1,4,12949000,Saturday,Yes,No,2,1,13.5,23.4,18,0,25,105.46,21:40:00,130,1,0,1,5
2019-03-08 17:20,20,캘리포니아 카라카라 오렌지 8kg,3,0,24492000,Friday,No,No,2,2,-1.3,14.5,6.1,0,36,104.49,17:20:00,104,0,0,0,4
2019-08-05 0:40,20,[무이자] 가이거 무빙스타 다이아몬드 워치+보석함,8,0,3214000,Monday,No,No,2,0,24.2,34.6,28.8,0.7,32,104.81,0:40:00,4,107,0,0,0
2019-05-09 19:00,20,일시불 대우전자 벽걸이 에어컨TDOZ-S10JK,1,3,3372000,Thursday,No,No,2,1,11.1,24.1,17.1,0,37,105.05,19:00:00,114,7,0,0,3
2019-04-18 20:40,20,일시불  쿠쿠전기밥솥 6인용,9,1,5205000,Thursday,No,No,2,1,8.4,21.6,15.3,0,30,104.87,20:40:00,124,59,0,0,3
2019-05-09 22:40,20,무이자 삼성 UHD TV UN55NU7050F,1,3,33262000,Thursday,No,No,2,0,11.1,24.1,17.1,0,37,105.05,22:40:00,136,1,0,0,3
2019-10-05 23:00,20,(무)[보루네오] 피올레 천연소가죽 소파 6인용,0,4,6689000,Saturday,Yes,No,2,2,15.5,22.6,18.9,3.2,26,105.46,23:00:00,138,8,0,1,5
2019-12-21 7:40,20,월드컵 여성 방한 트레킹화 + 패딩슈즈 2종,8,0,18831000,Saturday,Yes,No,2,2,-4.1,4.7,0.2,0.1,32,105.12,7:40:00,46,44,0,1,5
2019-11-08 20:00,20,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,6,0,69740000,Friday,No,No,0,2,2.3,15.3,7.8,0,33,104.87,20:00:00,120,44,0,0,4
2019-07-31 13:20,20,소들녘 소 갈비탕 10팩,3,0,34910000,Wednesday,No,No,2,2,25.2,32.2,28.4,6,15,104.56,13:20:00,80,82,0,0,2
2019-01-04 22:00,20,그렉노먼 여성 캐시터치 터틀넥 4종,6,0,7669000,Friday,No,No,1,2,-7.3,5.3,-0.7,0,38,104.24,22:00:00,132,0,0,0,4
2019-01-14 18:00,20,(도냄)일시불  쿠쿠전기밥솥 6인용,9,1,2860000,Monday,No,No,2,1,-4.1,7.5,1,0,98,104.24,18:00:00,108,59,0,0,0
2019-02-28 17:00,20,바다먹자 국내산 손질꽃게 7팩,3,0,22025000,Thursday,No,No,2,2,1.4,13.4,6.8,0.1,75,104.69,17:00:00,102,104,0,0,3
2019-05-19 8:20,20,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,6,0,58501000,Sunday,Yes,No,0,2,16.9,22.6,19.5,7.2,17,105.05,8:20:00,50,42,0,1,6
2019-10-21 21:40,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,0,2,56030000,Monday,No,No,2,2,9.5,23,15.3,0,28,105.46,21:40:00,130,18,0,0,0
2019-02-03 18:20,20,제주바다 7분 손질문어,3,0,26864000,Sunday,Yes,No,2,2,2.6,9.8,5.6,12.8,34,104.69,18:20:00,110,48,0,1,6
2019-01-12 19:40,20,임페리얼 여성 릴렉스 본딩팬츠 3종,6,0,15559000,Saturday,Yes,No,1,2,-0.3,7.5,3,2.4,55,104.24,19:40:00,118,42,0,1,5
2019-07-28 6:20,20,보몽드 샐비어 시어서커 리플 침구세트 Q,10,0,3105000,Sunday,Yes,No,2,2,25,29.9,26.9,10.9,17,104.56,6:20:00,38,11,0,1,6
2019-02-13 12:40,20,무이자 린나이 자동불꽃조절 가스레인지 3구,9,2,17066000,Wednesday,No,No,2,0,-4.1,5.3,0.3,0,43,104.69,12:40:00,76,12,0,0,2
2019-05-18 11:00,20,2019 S/S 로베르타 디 까메리노 선글라스,8,0,29876000,Saturday,Yes,No,2,2,16.4,21.8,18.8,21.3,22,105.05,11:00:00,66,27,0,1,5
2019-09-15 1:40,20,옛날 그 쥐포 110장 (11팩),3,0,17147000,Sunday,Yes,No,2,2,19.7,28.8,23.4,0.4,16,105.2,1:40:00,10,61,0,1,6
2019-09-17 11:00,30,프라다 더블지퍼 크로스백,8,3,3618000,Tuesday,No,No,2,2,15.5,27.8,21.3,0,19,105.2,11:00:00,66,28,0,0,1
2019-09-06 22:20,20,(일)[보루네오] 피올레 천연소가죽 소파 4인용,0,3,7028000,Friday,No,No,2,2,22.1,28.9,25.4,2.9,17,105.2,22:20:00,134,8,0,0,4
2019-08-16 22:20,20,무이자 LG전자 매직스페이스 냉장고,1,4,16460000,Friday,No,No,2,0,23.3,30.7,26.4,1.9,21,104.81,22:20:00,134,9,0,0,4
2019-11-26 10:20,20,아가타 윈터 에디션(부츠1종+소프트퍼슈즈1종),8,0,27555000,Tuesday,No,No,2,2,2.6,13.5,7.7,0.5,21,104.87,10:20:00,62,0,0,0,1
2019-04-06 15:40,20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,1,11566000,Saturday,Yes,No,2,0,3.4,19,11.6,0.6,56,104.87,15:40:00,94,4,0,1,5
2019-03-25 9:20,20,헤스티지 마론 양가죽 남성집업재킷,6,1,15437000,Monday,No,No,0,2,0.4,13.8,7.2,0,37,104.49,9:20:00,56,0,0,0,0
2019-12-07 19:40,20,무이자쿠첸압력밥솥 10인용,9,1,18045000,Saturday,Yes,No,2,0,-6.5,6.1,0.1,0,31,105.12,19:40:00,118,4,0,1,5
2019-10-08 16:00,20,19년 멋진밥상 흥양농협 햅쌀 20kg,3,0,59049000,Tuesday,No,No,2,2,10.3,22,15.9,0.1,24,105.46,16:00:00,96,76,0,0,1
2019-03-24 12:20,20,무이자 삼성 블루스카이 공기청정기 7000 AX80R7580WDD,1,3,2617000,Sunday,Yes,No,2,0,-2.1,11.3,4.7,0,24,104.49,12:20:00,74,115,0,1,6
2019-08-02 13:40,20,광동 장건강엔 생유산균,2,0,26741000,Friday,No,No,2,2,24.3,34.2,28.8,0.1,17,104.81,13:40:00,82,0,0,0,4
2019-06-10 0:40,20,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,6,0,26599000,Monday,No,No,0,2,15.3,22.2,18.3,4,15,104.88,0:40:00,4,42,0,0,0
2019-05-03 21:20,20,K-SWISS 여성에어핏트랙수트,6,0,13004000,Friday,No,No,1,2,7.6,25.9,16.7,0,44,105.05,21:20:00,128,0,0,0,4
2019-07-01 18:40,20,닥터 프리바이오틱스 플러스,2,1,31636000,Monday,No,No,2,2,19.9,26.9,23.2,0.4,27,104.56,18:40:00,112,0,0,0,0
2019-11-22 1:00,20,초특가 일시불 삼성 UHD TV UN65RU7150FXKR,1,4,4176000,Friday,No,No,2,1,2.8,17.3,9.3,0,31,104.87,1:00:00,6,1,0,0,4
2019-06-01 6:00,20,썸덱스 쉬룰 데일리 백팩 5종 세트,8,0,11954000,Saturday,Yes,No,2,2,12.4,25.3,18.9,0,26,104.88,6:00:00,36,81,0,1,5
2019-07-19 9:40,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,1,18034000,Friday,No,No,2,0,22.1,28.5,25.2,13.9,22,104.56,9:40:00,58,40,0,0,4
2019-06-15 1:30,30,USPA  여성 아동 반팔 폴로셔츠 3종,6,0,1440000,Saturday,Yes,No,1,2,16.1,26.4,20.4,3.8,25,104.88,1:30:00,9,114,0,1,5
2019-01-19 16:20,20,안동간고등어 20팩,3,0,64371000,Saturday,Yes,No,2,2,-2.7,9.3,2.9,0.2,56,104.24,16:20:00,98,17,0,1,5
2019-05-15 20:20,20,(일)[보루네오] 피올레 천연소가죽 소파 4인용,0,3,9713000,Wednesday,No,No,2,2,14.3,27.3,20.3,0,42,105.05,20:20:00,122,8,0,0,2
2019-05-28 9:00,20,일시불 올리고 가스와이드그릴  프리미엄형,9,0,12659000,Tuesday,No,No,2,1,12.6,23.8,17.8,0,19,105.05,9:00:00,54,40,0,0,1
2019-04-05 15:00,20,무이자  린나이 자동불꽃조절 가스레인지 2구,9,1,5124000,Friday,No,No,2,0,5.2,19,11.7,0,74,104.87,15:00:00,90,12,0,0,4
2019-06-16 17:40,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,1,15873000,Sunday,Yes,No,2,1,15.2,26.1,20.2,0.1,21,104.88,17:40:00,106,4,0,1,6
2019-10-20 8:20,20,푸마 DRY-DELL 기능성 티셔츠형 브라탑 패키지,5,0,58930000,Sunday,Yes,No,2,2,10.4,22.6,15.1,0,27,105.46,8:20:00,50,66,0,1,6
2019-01-22 12:40,20,천연담아 명품다시팩 100포,3,0,57887000,Tuesday,No,No,2,2,-3.2,9,2.6,0,52,104.24,12:40:00,76,0,0,0,1
2019-06-20 22:30,30,USPA  남성 폴로셔츠 위켄드 컬렉션 3종,6,0,35460000,Thursday,No,No,0,2,18.2,29.2,23.4,0,26,104.88,22:30:00,135,0,0,0,3
2019-04-06 22:20,20,(무) 삼익가구 LED 제니비 서랍형 침대 Q,0,2,1522000,Saturday,Yes,No,2,2,3.4,19,11.6,0.6,56,104.87,22:20:00,134,3,0,1,5
2019-11-07 11:20,20,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,9,1,9713000,Thursday,No,No,2,1,5.7,16.9,10.8,0,34,104.87,11:20:00,68,21,0,0,3
2019-10-12 21:20,20,일시불 LG 울트라HD TV 65UM7900BNA,1,4,8650000,Saturday,Yes,No,2,1,13.5,23.4,18,0,25,105.46,21:20:00,128,1,0,1,5
2019-06-13 10:20,20,삭루츠 크로스바디백(TQ11),8,0,11698000,Thursday,No,No,2,2,14.7,28,21.2,0,23,104.88,10:20:00,62,0,0,0,3
2019-07-24 19:40,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,1,28705000,Wednesday,No,No,2,1,24.8,29.7,26.8,0.5,19,104.56,19:40:00,118,59,0,0,2
2019-04-18 22:20,20,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,2,5049000,Thursday,No,No,2,2,8.4,21.6,15.3,0,30,104.87,22:20:00,134,5,0,0,3
2019-05-23 11:20,20,[안드레아바나]리얼카이만 악어 토트백,8,2,20172000,Thursday,No,No,2,2,12.8,29,20.9,0,50,105.05,11:20:00,68,30,0,0,3
2019-05-31 1:40,20,푸마 언더셔츠 7종 패키지(1-1차),5,0,19813000,Friday,No,No,2,2,14.4,24,18.6,0.8,22,105.05,1:40:00,10,54,0,0,4
2019-06-28 13:20,20,월드컵 여성 트레일화+슬립온,8,0,12449000,Friday,No,No,2,2,20.7,28.1,23.6,0.8,24,104.88,13:20:00,80,0,0,0,4
2019-06-07 17:40,20,사용불가미리구운 자연산 바다장어 9팩,3,0,45858000,Friday,No,No,2,2,16.6,21.2,18.6,24.2,16,104.88,17:40:00,106,118,0,0,4
2019-07-17 7:40,20,어반시크릿 썸머 풀코디 3종세트,6,0,27351000,Wednesday,No,No,2,2,20.7,28.8,24.4,3.7,26,104.56,7:40:00,46,0,0,0,2
2019-04-17 23:40,20,(무) 삼익가구 LED 제니비 서랍형 침대 Q,0,2,5938000,Wednesday,No,No,2,2,8.7,23,15.5,0.5,34,104.87,23:40:00,142,3,0,0,2
2019-07-19 20:20,20,무이자 LG 통돌이 세탁기,1,2,18333000,Friday,No,No,2,0,22.1,28.5,25.2,13.9,22,104.56,20:20:00,122,10,0,0,4
2019-06-11 21:00,20,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,0,2,3712000,Tuesday,No,No,2,2,14.8,23.8,18.8,0.3,15,104.88,21:00:00,126,3,0,0,1
2019-05-26 13:40,20,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),6,0,51277000,Sunday,Yes,No,0,2,16.4,30.1,23.2,0.1,35,105.05,13:40:00,82,42,0,1,6
2019-07-31 23:40,20,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,6,4,65910000,Wednesday,No,No,2,2,25.2,32.2,28.4,6,15,104.56,23:40:00,142,99,0,0,2
2019-06-03 16:40,20,한일 대용량 스텐 분쇄믹서기,9,0,46631000,Monday,No,No,2,2,14,29.7,22,0,35,104.88,16:40:00,100,14,0,0,0
2019-05-10 9:40,20,바로바로 무선청소기,4,0,50874000,Friday,No,No,2,2,8.7,26.7,17.6,0,38,105.05,9:40:00,58,96,0,0,4
2019-10-04 14:00,20,트레스패스 여성 에어 워킹화 + 러닝화 2종,8,0,7659000,Friday,No,No,2,2,17.1,26.9,21.2,0.3,30,105.46,14:00:00,84,100,0,0,4
2019-08-28 10:40,20,하늘내린 용대리황태10마리,3,0,69327000,Wednesday,No,No,2,2,21,27.7,23.8,0.9,19,104.81,10:40:00,64,0,0,0,2
2019-08-08 13:00,20,한일 대용량 스텐 분쇄믹서기,9,0,26731000,Thursday,No,No,2,2,24.2,33.2,27.6,5.7,28,104.81,13:00:00,78,14,0,0,3
2019-12-06 11:00,20,무이자 클란츠 멀티쿡,9,0,31000000,Friday,No,No,2,0,-7.7,2.3,-3.2,0,26,105.12,11:00:00,66,0,0,0,4
2019-11-17 15:00,20,아르테사노 리얼 카이만악어 테일숄더백,8,1,9338000,Sunday,Yes,No,2,2,6.1,15.4,11,19,33,104.87,15:00:00,90,29,0,1,6
2019-09-23 11:00,20,AAB의 소곱창전골 800g x 8팩,3,0,20790000,Monday,No,No,2,2,14.4,22.5,18.1,0.4,15,105.2,11:00:00,66,26,0,0,0
2019-12-18 10:20,20,무이자 클란츠 멀티쿡,9,0,10851000,Wednesday,No,No,2,0,1.8,8.5,4.6,0.4,27,105.12,10:20:00,62,0,0,0,2
2019-07-06 14:20,20,보몽드 엘사 자수 쿨 시어서커 침구세트 SK(슈퍼킹),10,0,12002000,Saturday,Yes,No,2,2,19,31.3,25.1,0,28,104.56,14:20:00,86,11,0,1,5
2019-01-11 13:40,20,한일 대용량 스텐 분쇄믹서기,9,0,35393000,Friday,No,No,2,2,-3.4,8.1,2.1,0,54,104.24,13:40:00,82,14,0,0,4
2019-05-02 8:00,20,[안드레아바나]리얼카이만 악어 토트백,8,2,3084000,Thursday,No,No,2,2,8.3,24.1,16,0,56,105.05,8:00:00,48,30,0,0,3
2019-03-23 23:20,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,3,5484000,Saturday,Yes,No,2,1,-0.3,10.3,4.2,1.4,24,104.49,23:20:00,140,13,0,1,5
2019-05-06 13:20,20,일시불 LG 울트라HD TV 55UK6800HNC,1,4,3038000,Monday,No,Yes,2,1,8.3,20.3,14,0.1,37,105.05,13:20:00,80,1,1,0,0
2019-05-10 23:20,20,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,5,11999000,Friday,No,No,2,1,8.7,26.7,17.6,0,38,105.05,23:20:00,140,7,0,0,4
2019-02-11 10:00,30,락앤락 비스프리 온더테이블 밀폐용기세트,9,0,33535000,Monday,No,No,2,2,-4.7,3.9,-0.8,0,28,104.69,10:00:00,60,58,0,0,0
2019-07-03 10:20,20,일시불 쿠쿠 블랙스톤 전기밥솥 6인용,9,1,4911000,Wednesday,No,No,2,1,18.4,28.5,23.1,0,25,104.56,10:20:00,62,59,0,0,2
2019-05-31 1:20,20,푸마 언더셔츠 7종 패키지(1-1차),5,0,15731000,Friday,No,No,2,2,14.4,24,18.6,0.8,22,105.05,1:20:00,8,54,0,0,4
2019-06-04 9:20,20,무이자 메디컬드림 롤링마사지기 (KMD-970),4,0,8985000,Tuesday,No,No,2,0,16.1,30.3,23.1,0,35,104.88,9:20:00,56,0,0,0,1
2019-01-17 10:20,20,일시불 메디쉴드 자동 목 견인기기,4,1,20237000,Thursday,No,No,2,1,-4,5.4,0.4,0,33,104.24,10:20:00,62,0,0,0,3
2019-11-27 22:00,20,무이자 클란츠 멀티쿡,9,0,31400000,Wednesday,No,No,2,0,2.6,9.7,6.2,1,26,104.87,22:00:00,132,0,0,0,2
2019-12-20 22:40,20,(일)장수 클래식 흙카우치,0,4,3280000,Friday,No,No,2,2,-3,5.4,1,0.1,26,105.12,22:40:00,136,0,0,0,4
