,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일
16778,2019-06-09 9:20,20,무이자 LG 통돌이 세탁기,가전,489000,19647000,41,Sunday,Yes,No
16779,2019-06-09 9:40,20,일시불 LG 통돌이 세탁기,가전,439000,33820000,78,Sunday,Yes,No
16780,2019-06-09 9:40,20,무이자 LG 통돌이 세탁기,가전,489000,43783000,90,Sunday,Yes,No
16781,2019-06-09 10:00,30,아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차),속옷,99900,43984000,441,Sunday,Yes,No
16782,2019-06-09 10:30,30,아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차),속옷,99900,95705000,959,Sunday,Yes,No
16783,2019-06-09 11:00,20,K-SWISS 남성PK티셔츠4종,의류,59900,13848000,232,Sunday,Yes,No
16784,2019-06-09 11:00,20,K-SWISS 여성PK티셔츠4종,의류,59900,5870000,98,Sunday,Yes,No
16785,2019-06-09 11:20,20,K-SWISS 남성PK티셔츠4종,의류,59900,27230000,455,Sunday,Yes,No
16786,2019-06-09 11:20,20,K-SWISS 여성PK티셔츠4종,의류,59900,9208000,154,Sunday,Yes,No
16787,2019-06-09 11:40,20,K-SWISS 남성PK티셔츠4종,의류,59900,41327000,690,Sunday,Yes,No
16788,2019-06-09 11:40,20,K-SWISS 여성PK티셔츠4종,의류,59900,15780000,264,Sunday,Yes,No
16789,2019-06-09 12:00,20,코몽트 남성스포츠 팬츠3종,의류,49900,24684000,495,Sunday,Yes,No
16790,2019-06-09 12:20,20,코몽트 남성스포츠 팬츠3종,의류,49900,42048000,843,Sunday,Yes,No
16791,2019-06-09 12:40,20,코몽트 남성스포츠 팬츠3종,의류,49900,59696000,1197,Sunday,Yes,No
16792,2019-06-09 13:00,30,오모떼 프런트후크 프레쉬 데오브라 시즌4,속옷,139000,53569000,386,Sunday,Yes,No
16793,2019-06-09 13:30,30,오모떼 프런트후크 프레쉬 데오브라 시즌4,속옷,139000,129431000,932,Sunday,Yes,No
16794,2019-06-09 14:00,20,푸마 언더셔츠 7종 패키지(1-1차),속옷,89000,26881000,303,Sunday,Yes,No
16795,2019-06-09 14:20,20,푸마 언더셔츠 7종 패키지(1-1차),속옷,89000,55079000,619,Sunday,Yes,No
16796,2019-06-09 14:40,20,푸마 언더셔츠 7종 패키지(1-1차),속옷,89000,73202000,823,Sunday,Yes,No
16797,2019-06-09 15:00,20,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),의류,79900,16961000,213,Sunday,Yes,No
16798,2019-06-09 15:00,20,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),의류,69900,9275000,133,Sunday,Yes,No
16799,2019-06-09 15:20,20,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),의류,79900,29094000,365,Sunday,Yes,No
16800,2019-06-09 15:20,20,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),의류,69900,22015000,315,Sunday,Yes,No
16801,2019-06-09 15:40,20,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),의류,79900,45452000,569,Sunday,Yes,No
16802,2019-06-09 15:40,20,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),의류,69900,28207000,404,Sunday,Yes,No
16803,2019-06-09 16:00,20,무이자 에지리 스텐큐브 프라이팬,주방,179000,22750000,128,Sunday,Yes,No
16804,2019-06-09 16:00,20,일시불 에지리 스텐큐브 프라이팬,주방,171000,14582000,86,Sunday,Yes,No
16805,2019-06-09 16:20,20,무이자 에지리 스텐큐브 프라이팬,주방,179000,47148000,264,Sunday,Yes,No
16806,2019-06-09 16:20,20,일시불 에지리 스텐큐브 프라이팬,주방,171000,37483000,220,Sunday,Yes,No
16807,2019-06-09 16:40,20,무이자 에지리 스텐큐브 프라이팬,주방,179000,54412000,304,Sunday,Yes,No
16808,2019-06-09 16:40,20,일시불 에지리 스텐큐브 프라이팬,주방,171000,38517000,226,Sunday,Yes,No
16809,2019-06-09 17:00,20,AAB의 소곱창전골 800g x 8팩,농수축,55900,50985000,913,Sunday,Yes,No
16810,2019-06-09 17:20,20,AAB의 소곱창전골 800g x 8팩,농수축,55900,67506000,1208,Sunday,Yes,No
16811,2019-06-09 17:40,20,AAB의 소곱창전골 800g x 8팩,농수축,55900,75950000,1359,Sunday,Yes,No
16812,2019-06-09 18:00,20,멋진밥상 흥양농협 쌀 20kg,농수축,59900,46098000,770,Sunday,Yes,No
16813,2019-06-09 18:20,20,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),이미용,39800,27309000,687,Sunday,Yes,No
16814,2019-06-09 18:40,20,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),이미용,39800,51702000,1300,Sunday,Yes,No
16815,2019-06-09 19:00,20,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),이미용,39800,55112000,1385,Sunday,Yes,No
16816,2019-06-09 19:20,10,에버라스트 드로즈 10+4종,속옷,39900,11937000,300,Sunday,Yes,No
16817,2019-06-09 19:30,10,에버라스트 드로즈 10+4종,속옷,39900,24936000,625,Sunday,Yes,No
16818,2019-06-09 19:40,10,에버라스트 드로즈 10+4종,속옷,39900,40852000,1024,Sunday,Yes,No
16819,2019-06-09 19:50,10,에버라스트 드로즈 10+4종,속옷,39900,37235000,934,Sunday,Yes,No
16820,2019-06-09 20:00,10,에버라스트 드로즈 10+4종,속옷,39900,25572000,641,Sunday,Yes,No
16821,2019-06-09 20:10,10,에버라스트 드로즈 10+4종,속옷,39900,31085000,780,Sunday,Yes,No
16822,2019-06-09 20:20,20,(일)한샘 페이지 리클라이너 소파(3인용),가구,1034100,0,0,Sunday,Yes,No
16823,2019-06-09 20:20,20,(무)한샘 페이지 리클라이너 소파(3인용),가구,1149000,0,0,Sunday,Yes,No
16824,2019-06-09 20:20,20,(일)한샘 페이지 리클라이너 소파(4인용),가구,1304100,0,0,Sunday,Yes,No
16825,2019-06-09 20:20,20,(무)한샘 페이지 리클라이너 소파(4인용),가구,1449000,2728000,2,Sunday,Yes,No
16826,2019-06-09 20:40,20,(일)한샘 페이지 리클라이너 소파(3인용),가구,1034100,1960000,2,Sunday,Yes,No
16827,2019-06-09 20:40,20,(무)한샘 페이지 리클라이너 소파(3인용),가구,1149000,0,0,Sunday,Yes,No
16828,2019-06-09 20:40,20,(일)한샘 페이지 리클라이너 소파(4인용),가구,1304100,2459000,2,Sunday,Yes,No
16829,2019-06-09 20:40,20,(무)한샘 페이지 리클라이너 소파(4인용),가구,1449000,0,0,Sunday,Yes,No
16830,2019-06-09 21:00,20,(일)한샘 페이지 리클라이너 소파(3인용),가구,1034100,3871000,4,Sunday,Yes,No
16831,2019-06-09 21:00,20,(무)한샘 페이지 리클라이너 소파(3인용),가구,1149000,4296000,4,Sunday,Yes,No
16832,2019-06-09 21:00,20,(일)한샘 페이지 리클라이너 소파(4인용),가구,1304100,14503000,12,Sunday,Yes,No
16833,2019-06-09 21:00,20,(무)한샘 페이지 리클라이너 소파(4인용),가구,1449000,16114000,12,Sunday,Yes,No
16834,2019-06-09 21:20,20,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,0,0,Sunday,Yes,No
16835,2019-06-09 21:20,20,무이자 LG 울트라HD TV 55UK6800HNC,가전,1430000,6472000,5,Sunday,Yes,No
16836,2019-06-09 21:20,20,일시불 LG 울트라HD TV 65UK6800HNC,가전,1700000,7640000,5,Sunday,Yes,No
16837,2019-06-09 21:20,20,무이자 LG 울트라HD TV 65UK6800HNC,가전,1930000,8718000,5,Sunday,Yes,No
16838,2019-06-09 21:20,20,일시불 LG 울트라HD TV 70UK7400KNA,가전,2500000,5642000,3,Sunday,Yes,No
16839,2019-06-09 21:20,20,무이자 LG 울트라HD TV 70UK7400KNA,가전,2790000,6315000,3,Sunday,Yes,No
16840,2019-06-09 21:20,20,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,6315000,3,Sunday,Yes,No
16841,2019-06-09 21:20,20,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,6989000,3,Sunday,Yes,No
16842,2019-06-09 21:40,20,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,11660000,9,Sunday,Yes,No
16843,2019-06-09 21:40,20,무이자 LG 울트라HD TV 55UK6800HNC,가전,1430000,6427000,5,Sunday,Yes,No
16844,2019-06-09 21:40,20,일시불 LG 울트라HD TV 65UK6800HNC,가전,1700000,34228000,21,Sunday,Yes,No
16845,2019-06-09 21:40,20,무이자 LG 울트라HD TV 65UK6800HNC,가전,1930000,21698000,12,Sunday,Yes,No
16846,2019-06-09 21:40,20,일시불 LG 울트라HD TV 70UK7400KNA,가전,2500000,0,0,Sunday,Yes,No
16847,2019-06-09 21:40,20,무이자 LG 울트라HD TV 70UK7400KNA,가전,2790000,18801000,7,Sunday,Yes,No
16848,2019-06-09 21:40,20,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,18846000,7,Sunday,Yes,No
16849,2019-06-09 21:40,20,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,34677000,12,Sunday,Yes,No
16850,2019-06-09 22:00,20,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,2947000,3,Sunday,Yes,No
16851,2019-06-09 22:00,20,무이자 LG 울트라HD TV 55UK6800HNC,가전,1430000,6450000,5,Sunday,Yes,No
16852,2019-06-09 22:00,20,일시불 LG 울트라HD TV 65UK6800HNC,가전,1700000,26638000,16,Sunday,Yes,No
16853,2019-06-09 22:00,20,무이자 LG 울트라HD TV 65UK6800HNC,가전,1930000,13007000,7,Sunday,Yes,No
16854,2019-06-09 22:00,20,일시불 LG 울트라HD TV 70UK7400KNA,가전,2500000,0,0,Sunday,Yes,No
16855,2019-06-09 22:00,20,무이자 LG 울트라HD TV 70UK7400KNA,가전,2790000,0,0,Sunday,Yes,No
16856,2019-06-09 22:00,20,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,12625000,5,Sunday,Yes,No
16857,2019-06-09 22:00,20,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,0,0,Sunday,Yes,No
16858,2019-06-09 22:20,20,일시불 LG전자 매직스페이스 냉장고,가전,1409000,26259000,19,Sunday,Yes,No
16859,2019-06-09 22:20,20,무이자 LG전자 매직스페이스 냉장고,가전,1549000,16525000,11,Sunday,Yes,No
16860,2019-06-09 22:40,20,일시불 LG전자 매직스페이스 냉장고,가전,1409000,52495000,38,Sunday,Yes,No
16861,2019-06-09 22:40,20,무이자 LG전자 매직스페이스 냉장고,가전,1549000,33054000,22,Sunday,Yes,No
16862,2019-06-09 23:00,20,일시불 LG전자 매직스페이스 냉장고,가전,1409000,56239000,40,Sunday,Yes,No
16863,2019-06-09 23:00,20,무이자 LG전자 매직스페이스 냉장고,가전,1549000,37146000,24,Sunday,Yes,No
16864,2019-06-09 23:20,20,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),속옷,89900,41313000,460,Sunday,Yes,No
16865,2019-06-09 23:40,20,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),속옷,89900,71538000,796,Sunday,Yes,No
16866,2019-06-10 0:00,20,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),속옷,89900,88842000,989,Monday,No,No
16867,2019-06-10 0:20,20,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,의류,59900,19101000,319,Monday,No,No
16868,2019-06-10 0:40,20,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,의류,59900,26599000,445,Monday,No,No
16869,2019-06-10 1:00,20,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,의류,59900,19518000,326,Monday,No,No
16870,2019-06-10 1:20,20,메이듀 남성 린넨 블렌디드 슬립온,잡화,29800,2355000,80,Monday,No,No
16871,2019-06-10 1:20,20,메이듀 여성 린넨 블렌디드 슬립온,잡화,29800,5298000,178,Monday,No,No
16872,2019-06-10 1:40,13,메이듀 남성 린넨 블렌디드 슬립온,잡화,29800,4257000,143,Monday,No,No
16873,2019-06-10 1:40,13,메이듀 여성 린넨 블렌디드 슬립온,잡화,29800,8787000,295,Monday,No,No
16874,2019-06-10 6:00,20,코펜하겐럭스 세미와이드팬츠,의류,49900,8802000,177,Monday,No,No
16875,2019-06-10 6:20,20,코펜하겐럭스 세미와이드팬츠,의류,49900,13908000,279,Monday,No,No
16876,2019-06-10 6:40,20,코펜하겐럭스 세미와이드팬츠,의류,49900,22736000,456,Monday,No,No
16877,2019-06-10 7:00,30,오렐리안 풍기인견 란쥬패키지,속옷,89900,25507000,284,Monday,No,No
16878,2019-06-10 7:30,30,오렐리안 풍기인견 란쥬패키지,속옷,89900,44876000,500,Monday,No,No
16879,2019-06-10 8:00,20,디비노 선글라스 세트,생활용품,44800,16684000,373,Monday,No,No
16880,2019-06-10 8:20,20,디비노 선글라스 세트,생활용품,44800,32586000,728,Monday,No,No
16881,2019-06-10 8:40,20,디비노 선글라스 세트,생활용품,44800,44655000,997,Monday,No,No
16882,2019-06-10 9:00,30,파뷔에 항균도마 1+1+칼세트,주방,49800,35161000,707,Monday,No,No
16883,2019-06-10 9:30,30,파뷔에 항균도마 1+1+칼세트,주방,49800,57050000,1146,Monday,No,No
16884,2019-06-10 10:00,20,보몽드 샐비어 시어서커 리플 침구세트 SS,침구,49900,5009000,101,Monday,No,No
16885,2019-06-10 10:00,20,보몽드 샐비어 시어서커 리플 침구세트 Q,침구,59900,8808000,148,Monday,No,No
16886,2019-06-10 10:00,20,보몽드 샐비어 시어서커 리플 침구세트 K,침구,69900,9303000,134,Monday,No,No
16887,2019-06-10 10:20,20,보몽드 샐비어 시어서커 리플 침구세트 SS,침구,49900,10901000,219,Monday,No,No
16888,2019-06-10 10:20,20,보몽드 샐비어 시어서커 리플 침구세트 Q,침구,59900,17411000,291,Monday,No,No
16889,2019-06-10 10:20,20,보몽드 샐비어 시어서커 리플 침구세트 K,침구,69900,15237000,218,Monday,No,No
16890,2019-06-10 10:40,20,보몽드 샐비어 시어서커 리플 침구세트 SS,침구,49900,16027000,322,Monday,No,No
16891,2019-06-10 10:40,20,보몽드 샐비어 시어서커 리플 침구세트 Q,침구,59900,21804000,365,Monday,No,No
16892,2019-06-10 10:40,20,보몽드 샐비어 시어서커 리플 침구세트 K,침구,69900,25935000,372,Monday,No,No
16893,2019-06-10 11:00,20,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,59900,16276000,272,Monday,No,No
16894,2019-06-10 11:20,20,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,59900,27698000,463,Monday,No,No
16895,2019-06-10 11:40,20,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,59900,27721000,463,Monday,No,No
16896,2019-06-10 12:00,20,에코라믹 통주물 스톤 냄비세트,주방,60900,18944000,312,Monday,No,No
16897,2019-06-10 12:20,20,에코라믹 통주물 스톤 냄비세트,주방,60900,24819000,408,Monday,No,No
16898,2019-06-10 12:40,20,에코라믹 통주물 스톤 냄비세트,주방,60900,41553000,683,Monday,No,No
16899,2019-06-10 13:00,20,에펨 남성 소가죽 체인지 샌들,잡화,39800,8490000,214,Monday,No,No
16900,2019-06-10 13:00,20,에펨 여성 글로스 샌들,잡화,39800,6637000,167,Monday,No,No
16901,2019-06-10 13:20,20,에펨 남성 소가죽 체인지 샌들,잡화,39800,17454000,439,Monday,No,No
16902,2019-06-10 13:20,20,에펨 여성 글로스 샌들,잡화,39800,16407000,413,Monday,No,No
16903,2019-06-10 13:40,20,에펨 남성 소가죽 체인지 샌들,잡화,39800,15997000,402,Monday,No,No
16904,2019-06-10 13:40,20,에펨 여성 글로스 샌들,잡화,39800,16412000,413,Monday,No,No
16905,2019-06-10 14:00,30,오모떼 프런트후크 프레쉬 데오브라 시즌4,속옷,139000,32227000,232,Monday,No,No
16906,2019-06-10 14:30,30,오모떼 프런트후크 프레쉬 데오브라 시즌4,속옷,139000,76892000,554,Monday,No,No
16907,2019-06-10 15:00,20,2019 S/S 엘리자베스아덴 선글라스 2종,잡화,39900,13623000,342,Monday,No,No
16908,2019-06-10 15:20,20,2019 S/S 엘리자베스아덴 선글라스 2종,잡화,39900,22050000,553,Monday,No,No
16909,2019-06-10 15:40,20,2019 S/S 엘리자베스아덴 선글라스 2종,잡화,39900,30766000,772,Monday,No,No
16910,2019-06-10 16:00,20,""" 100%리얼 착즙 석류 "", 총 4박스",건강기능,77000,17633000,229,Monday,No,No
16911,2019-06-10 16:20,20,""" 100%리얼 착즙 석류 "", 총 4박스",건강기능,77000,21921000,285,Monday,No,No
16912,2019-06-10 16:40,20,""" 100%리얼 착즙 석류 "", 총 4박스",건강기능,77000,35201000,458,Monday,No,No
16913,2019-06-10 17:00,20,자연산 손질 통오징어 21미,농수축,40900,43372000,1061,Monday,No,No
16914,2019-06-10 17:20,20,자연산 손질 통오징어 21미,농수축,40900,57245000,1400,Monday,No,No
16915,2019-06-10 17:40,20,자연산 손질 통오징어 21미,농수축,40900,74624000,1825,Monday,No,No
16916,2019-06-10 18:00,20,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,27658000,555,Monday,No,No
16917,2019-06-10 18:20,20,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,30320000,608,Monday,No,No
16918,2019-06-10 18:40,20,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,31996000,642,Monday,No,No
16919,2019-06-10 19:00,20,헤드 파이로라이트 드로즈 10종 패키지,속옷,69000,17729000,257,Monday,No,No
16920,2019-06-10 19:00,20,헤드 파이로라이트 트렁크 8종 패키지,속옷,69000,4834000,71,Monday,No,No
16921,2019-06-10 19:20,20,헤드 파이로라이트 드로즈 10종 패키지,속옷,69000,41344000,600,Monday,No,No
16922,2019-06-10 19:20,20,헤드 파이로라이트 트렁크 8종 패키지,속옷,69000,9596000,140,Monday,No,No
16923,2019-06-10 19:40,20,헤드 파이로라이트 드로즈 10종 패키지,속옷,69000,39793000,577,Monday,No,No
16924,2019-06-10 19:40,20,헤드 파이로라이트 트렁크 8종 패키지,속옷,69000,12321000,179,Monday,No,No
16925,2019-06-10 20:00,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,15046000,90,Monday,No,No
16926,2019-06-10 20:00,20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000,6052000,34,Monday,No,No
16927,2019-06-10 20:00,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000,3901000,27,Monday,No,No
16928,2019-06-10 20:00,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000,1800000,12,Monday,No,No
16929,2019-06-10 20:20,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,22992000,137,Monday,No,No
16930,2019-06-10 20:20,20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000,10688000,61,Monday,No,No
16931,2019-06-10 20:20,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000,14765000,100,Monday,No,No
16932,2019-06-10 20:20,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000,2383000,16,Monday,No,No
16933,2019-06-10 20:40,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,30523000,182,Monday,No,No
16934,2019-06-10 20:40,20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000,12590000,71,Monday,No,No
16935,2019-06-10 20:40,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000,17005000,115,Monday,No,No
16936,2019-06-10 20:40,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000,6445000,41,Monday,No,No
16937,2019-06-10 21:00,20,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,2209000,0,0,Monday,No,No
16938,2019-06-10 21:00,20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,2299000,5603000,3,Monday,No,No
16939,2019-06-10 21:00,20,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,가전,1899000,4657000,3,Monday,No,No
16940,2019-06-10 21:00,20,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,가전,1989000,0,0,Monday,No,No
16941,2019-06-10 21:20,20,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,2209000,5384000,3,Monday,No,No
16942,2019-06-10 21:20,20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,2299000,11204000,5,Monday,No,No
16943,2019-06-10 21:20,20,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,가전,1899000,9215000,5,Monday,No,No
16944,2019-06-10 21:20,20,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,가전,1989000,0,0,Monday,No,No
16945,2019-06-10 21:40,20,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,2209000,5384000,3,Monday,No,No
16946,2019-06-10 21:40,20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,2299000,55625000,25,Monday,No,No
16947,2019-06-10 21:40,20,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,가전,1899000,0,0,Monday,No,No
16948,2019-06-10 21:40,20,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,가전,1989000,4851000,3,Monday,No,No
16949,2019-06-10 22:00,20,일시불 LG 통돌이 세탁기,가전,439000,27028000,62,Monday,No,No
16950,2019-06-10 22:00,20,무이자 LG 통돌이 세탁기,가전,489000,15108000,31,Monday,No,No
16951,2019-06-10 22:20,20,일시불 LG 통돌이 세탁기,가전,439000,28343000,65,Monday,No,No
16952,2019-06-10 22:20,20,무이자 LG 통돌이 세탁기,가전,489000,24123000,50,Monday,No,No
16953,2019-06-10 22:40,20,일시불 LG 통돌이 세탁기,가전,439000,50126000,115,Monday,No,No
16954,2019-06-10 22:40,20,무이자 LG 통돌이 세탁기,가전,489000,45286000,93,Monday,No,No
16955,2019-06-10 23:00,20,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,30262000,218,Monday,No,No
16956,2019-06-10 23:20,20,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,37899000,273,Monday,No,No
16957,2019-06-10 23:40,20,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,44061000,317,Monday,No,No
16958,2019-06-11 0:00,20,무)이누스바스 시공패키지,가구,3150000,0,0,Tuesday,No,No
16959,2019-06-11 0:00,20,일)이누스바스 시공패키지,가구,2835000,0,0,Tuesday,No,No
16960,2019-06-11 0:20,20,무)이누스바스 시공패키지,가구,3150000,4846000,2,Tuesday,No,No
16961,2019-06-11 0:20,20,일)이누스바스 시공패키지,가구,2835000,0,0,Tuesday,No,No
16962,2019-06-11 0:40,20,무)이누스바스 시공패키지,가구,3150000,19248000,7,Tuesday,No,No
16963,2019-06-11 0:40,20,일)이누스바스 시공패키지,가구,2835000,12994000,5,Tuesday,No,No
16964,2019-06-11 1:00,20,코몽트 남성스포츠 팬츠3종,의류,49900,10387000,209,Tuesday,No,No
16965,2019-06-11 1:20,20,코몽트 남성스포츠 팬츠3종,의류,49900,12241000,246,Tuesday,No,No
16966,2019-06-11 1:40,13,코몽트 남성스포츠 팬츠3종,의류,49900,8902000,179,Tuesday,No,No
16967,2019-06-11 6:00,20,한일 자동 빨래 삶통 BW-700,생활용품,129000,8002000,63,Tuesday,No,No
16968,2019-06-11 6:20,20,한일 자동 빨래 삶통 BW-700,생활용품,129000,9778000,76,Tuesday,No,No
16969,2019-06-11 6:40,20,한일 자동 빨래 삶통 BW-700,생활용품,129000,16250000,126,Tuesday,No,No
16970,2019-06-11 7:00,20,삭루츠 크로스바디백(TQ11),잡화,52000,3201000,62,Tuesday,No,No
16971,2019-06-11 7:00,20,삭루츠 호보백(TQ48),잡화,58000,5019000,87,Tuesday,No,No
16972,2019-06-11 7:00,20,삭루츠 더플백(여행가방)(TQ49),잡화,98000,4075000,42,Tuesday,No,No
16973,2019-06-11 7:20,20,삭루츠 크로스바디백(TQ11),잡화,52000,9097000,175,Tuesday,No,No
16974,2019-06-11 7:20,20,삭루츠 호보백(TQ48),잡화,58000,11017000,190,Tuesday,No,No
16975,2019-06-11 7:20,20,삭루츠 더플백(여행가방)(TQ49),잡화,98000,7885000,81,Tuesday,No,No
16976,2019-06-11 7:40,20,삭루츠 크로스바디백(TQ11),잡화,52000,16132000,311,Tuesday,No,No
16977,2019-06-11 7:40,20,삭루츠 호보백(TQ48),잡화,58000,15978000,276,Tuesday,No,No
16978,2019-06-11 7:40,20,삭루츠 더플백(여행가방)(TQ49),잡화,98000,8813000,90,Tuesday,No,No
16979,2019-06-11 8:00,30,효재 자수 광목 워싱 침구세트 슈퍼싱글,침구,129000,3346000,26,Tuesday,No,No
16980,2019-06-11 8:00,30,효재 자수 광목 워싱 침구세트 퀸,침구,149000,3774000,26,Tuesday,No,No
16981,2019-06-11 8:00,30,효재 자수 광목 워싱 침구세트 킹,침구,169000,3850000,23,Tuesday,No,No
16982,2019-06-11 8:30,30,효재 자수 광목 워싱 침구세트 슈퍼싱글,침구,129000,7713000,60,Tuesday,No,No
16983,2019-06-11 8:30,30,효재 자수 광목 워싱 침구세트 퀸,침구,149000,15129000,102,Tuesday,No,No
16984,2019-06-11 8:30,30,효재 자수 광목 워싱 침구세트 킹,침구,169000,12331000,73,Tuesday,No,No
16985,2019-06-11 9:00,20,레이프릴 퍼펙트 핏 란쥬패키지,속옷,69900,17770000,255,Tuesday,No,No
16986,2019-06-11 9:20,20,레이프릴 퍼펙트 핏 란쥬패키지,속옷,69900,33031000,473,Tuesday,No,No
16987,2019-06-11 9:40,20,레이프릴 퍼펙트 핏 란쥬패키지,속옷,69900,41352000,592,Tuesday,No,No
16988,2019-06-11 10:00,20,무이자 에지리 스텐큐브 프라이팬,주방,179000,14679000,83,Tuesday,No,No
16989,2019-06-11 10:00,20,일시불 에지리 스텐큐브 프라이팬,주방,171000,5651000,34,Tuesday,No,No
16990,2019-06-11 10:20,20,무이자 에지리 스텐큐브 프라이팬,주방,179000,23851000,134,Tuesday,No,No
16991,2019-06-11 10:20,20,일시불 에지리 스텐큐브 프라이팬,주방,171000,17575000,103,Tuesday,No,No
16992,2019-06-11 10:40,20,무이자 에지리 스텐큐브 프라이팬,주방,179000,33962000,190,Tuesday,No,No
16993,2019-06-11 10:40,20,일시불 에지리 스텐큐브 프라이팬,주방,171000,24667000,145,Tuesday,No,No
16994,2019-06-11 11:00,20,보코 에스닉 앙상블,의류,29000,26241000,905,Tuesday,No,No
16995,2019-06-11 11:20,20,보코 에스닉 앙상블,의류,29000,37047000,1278,Tuesday,No,No
16996,2019-06-11 11:40,20,보코 에스닉 앙상블,의류,29000,39054000,1347,Tuesday,No,No
16997,2019-06-11 12:00,20,월드컵 남성 러닝화+슬리퍼,잡화,29800,9746000,328,Tuesday,No,No
16998,2019-06-11 12:00,20,월드컵 여성 러닝화+슬리퍼,잡화,29800,10433000,351,Tuesday,No,No
16999,2019-06-11 12:20,20,월드컵 남성 러닝화+슬리퍼,잡화,29800,19641000,660,Tuesday,No,No
17000,2019-06-11 12:20,20,월드컵 여성 러닝화+슬리퍼,잡화,29800,13791000,463,Tuesday,No,No
17001,2019-06-11 12:40,20,월드컵 남성 러닝화+슬리퍼,잡화,29800,22352000,751,Tuesday,No,No
17002,2019-06-11 12:40,20,월드컵 여성 러닝화+슬리퍼,잡화,29800,20250000,680,Tuesday,No,No
