방송일시,노출(분),상품명,상품군,판매단가,취급액,요일,휴일,공휴일,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
2019-03-12 20:20,20,(일) 삼익가구 LED 제니비 서랍형 침대 SS,0,2,16628000,Tuesday,No,No,2,2,0.9,11.9,5.8,0.9,51,104.49,20:20:00,122,3,0,0,1
2019-12-07 16:00,20,(킹사이즈)일월 품안애 온수매트,4,1,23387000,Saturday,Yes,No,2,2,-6.5,6.1,0.1,0,31,105.12,16:00:00,96,15,0,1,5
2019-08-03 16:20,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,1,4472000,Saturday,Yes,No,2,1,24.2,34.1,28.3,0.5,23,104.81,16:20:00,98,4,0,1,5
2019-12-01 18:40,20,마르엘라로사티 에코무스탕1종,6,0,24323000,Sunday,Yes,No,2,2,4.7,8.1,6.3,12.5,25,105.12,18:40:00,112,0,0,1,6
2019-05-18 17:20,20,AAB의 소곱창전골 800g x 8팩,3,0,78275000,Saturday,Yes,No,2,2,16.4,21.8,18.8,21.3,22,105.05,17:20:00,104,26,0,1,5
2019-12-09 22:40,20,(무)장수흙침대 싱글,0,4,2787000,Monday,No,No,2,2,-3.6,10.1,3,0.1,43,105.12,22:40:00,136,3,0,0,0
2019-04-20 20:40,20,무이자 쿠쿠전기밥솥 6인용,9,1,5467000,Saturday,Yes,No,2,0,7.7,21.6,14.7,0.1,33,104.87,20:40:00,124,59,0,1,5
2019-09-28 13:20,20,무이자 매직쉐프 플랫타입 전자레인지,9,0,20740000,Saturday,Yes,No,2,0,19.3,27.4,22.5,1.8,25,105.2,13:20:00,80,60,0,1,5
2019-03-03 8:00,20,푸마 드라이셀 치마레깅스 3종,5,0,12461000,Sunday,Yes,No,2,2,2.4,14.8,8.7,0,70,104.49,8:00:00,48,70,0,1,6
2019-05-07 19:40,20,카파 런닝 패키지 7종,5,0,11032000,Tuesday,No,No,2,2,5.2,21.8,13.9,0,37,105.05,19:40:00,118,53,0,0,1
2019-05-26 22:00,20,일시불 대우전자 벽걸이 에어컨 DOZ-S06JK,1,2,12441000,Sunday,Yes,No,2,1,16.4,30.1,23.2,0.1,35,105.05,22:00:00,132,7,0,1,6
2019-03-24 18:00,20,멋진밥상 흥양농협 쌀 20kg,3,0,56761000,Sunday,Yes,No,2,2,-2.1,11.3,4.7,0,24,104.49,18:00:00,108,39,0,1,6
2019-12-22 22:40,20,저스트마이사이즈 코튼 슬리머 패키지,5,1,37781000,Sunday,Yes,No,2,2,-1.1,9,3,0.1,39,105.12,22:40:00,136,0,0,1,6
2019-02-01 20:00,20,일시불 LG 통돌이 세탁기,1,2,14233000,Friday,No,No,2,1,-6.7,4.1,-1.3,0,32,104.69,20:00:00,120,10,0,0,4
2019-04-12 10:00,20,무이자 쿠쿠전기밥솥 6인용,9,1,1596000,Friday,No,No,2,0,4.1,17.7,10.7,0.1,31,104.87,10:00:00,60,59,0,0,4
2019-04-22 10:40,20,삭루츠 크로스바디백(TQ12),8,0,16443000,Monday,No,No,2,2,10.2,25.6,17.6,0,49,104.87,10:40:00,64,0,0,0,0
2019-03-08 6:20,20,코이모 리빙박스 8종,4,0,21883000,Friday,No,No,2,2,-1.3,14.5,6.1,0,36,104.49,6:20:00,38,74,0,0,4
2019-12-04 21:00,20,(일)장수 클래식 흙카우치,0,4,19036000,Wednesday,No,No,2,2,-0.3,9.5,4.2,0.1,25,105.12,21:00:00,126,0,0,0,2
2019-01-25 8:00,30,마스케라 밍크니팅모자세트,8,0,11333000,Friday,No,No,2,2,-5.1,5.5,-0.4,0,33,104.24,8:00:00,48,35,0,0,4
2019-03-22 22:00,20,푸마 드라이셀 브라탑 4종세트(런닝형),5,0,7380000,Friday,No,No,2,2,1.6,10.5,5.2,0,35,104.49,22:00:00,132,66,0,0,4
2019-03-07 9:20,20,일시불 쿠진나이프케어 살균건조기풀세트,9,1,21443000,Thursday,No,No,2,1,2.1,12.1,6.5,0.5,52,104.49,9:20:00,56,0,0,0,3
2019-12-26 22:00,20,[VONIN]보닌 남성기초세트,7,0,61928000,Thursday,No,No,2,2,1.4,6.1,3.7,1.1,32,105.12,22:00:00,132,87,0,0,3
2019-02-15 22:00,20,일시불 쿠쿠전기밥솥 10인용,9,1,12798000,Friday,No,No,2,1,-1.5,6,2,0.4,33,104.69,22:00:00,132,59,0,0,4
2019-04-04 21:20,20,무이자 쿠쿠전기밥솥 10인용,9,1,17895000,Thursday,No,No,2,0,1.3,17.9,9.9,0,34,104.87,21:20:00,128,59,0,0,3
2019-05-01 22:20,20,무이자 LG전자 매직스페이스 냉장고,1,4,40588000,Wednesday,No,No,2,0,10.1,22.1,15.4,0,48,105.05,22:20:00,134,9,0,0,2
2019-11-05 1:20,20,[가이거] 블랙 에디션 다이아몬드 워치(여성용),8,1,10666000,Tuesday,No,No,2,2,6,19.1,11.7,0,31,104.87,1:20:00,8,107,0,0,1
2019-08-04 0:40,20,도스문도스 카이만 엠보 소가죽 핸드백 1종(역시즌),8,0,36629000,Sunday,Yes,No,2,2,23.9,34.2,28.4,0.6,28,104.81,0:40:00,4,73,0,1,6
2019-04-05 6:00,20,엔셀라두스 밴딩팬츠 3종,6,0,11596000,Friday,No,No,2,2,5.2,19,11.7,0,74,104.87,6:00:00,36,86,0,0,4
2019-07-30 9:20,20, 국내제조 오슬로 IH 프라이팬 세트,9,0,27883000,Tuesday,No,No,2,2,24.7,32.5,28.4,0.7,17,104.56,9:20:00,56,41,0,0,1
2019-05-24 12:00,20,비버리힐스폴로클럽 남성기초세트(골드+플라),7,0,22599000,Friday,No,No,2,2,14,31.6,22.9,0,62,105.05,12:00:00,72,87,0,0,4
2019-12-13 9:00,20,(퀸+퀸)일월 품안애 온수매트,4,1,23369000,Friday,No,No,2,2,-4.6,8.1,1.6,0.1,24,105.12,9:00:00,54,15,0,0,4
2019-09-16 9:40,20,칼리베이직 2019 패브릭 백 4종 (시즌 3),8,0,40323000,Monday,No,No,2,2,18.1,28.2,22.4,0.2,17,105.2,9:40:00,58,0,0,0,0
2019-06-25 20:40,20,[라쉬반］FC바로셀로나 에디션 드로즈SET,5,0,51503000,Tuesday,No,No,2,2,17.1,30.4,23.6,0,23,104.88,20:40:00,124,6,0,0,1
2019-05-04 9:00,20,일시불 LG 울트라HD TV 55UK6800HNC,1,4,9014000,Saturday,Yes,No,2,1,8.8,26.5,17.6,0,54,105.05,9:00:00,54,1,0,1,5
2019-04-27 6:00,20,뷰티플렉스 풍기인견 브라패키지,5,0,1567000,Saturday,Yes,No,2,2,4.9,17.8,11.4,0.1,15,104.87,6:00:00,36,65,0,1,5
2019-08-11 11:40,20,프라다 테스토 크로스백,8,3,6635000,Sunday,Yes,No,2,2,24.8,32.3,28.3,8,20,104.81,11:40:00,70,28,0,1,6
2019-03-17 14:40,20,푸마 드라이셀 브라탑 4종세트(런닝형),5,0,14026000,Sunday,Yes,No,2,2,1.1,13.1,6.6,0,30,104.49,14:40:00,88,66,0,1,6
2019-09-22 12:30,30,[루이띠에] 18K 베르니아 귀걸이,8,2,8419000,Sunday,Yes,No,2,2,16.1,19.1,17.5,65.1,16,105.2,12:30:00,75,0,0,1,6
2019-12-01 17:20,20,푸마 스트레치 심리스 드로즈 11종,5,0,21947000,Sunday,Yes,No,2,2,4.7,8.1,6.3,12.5,25,105.12,17:20:00,104,6,0,1,6
2019-08-07 19:00,20,해피콜  IH 진공 스텐 냄비 에디션,9,0,4891000,Wednesday,No,No,2,2,23.8,32.1,27.2,14.7,27,104.81,19:00:00,114,0,0,0,2
2019-06-04 15:00,20,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),6,0,9740000,Tuesday,No,No,1,2,16.1,30.3,23.1,0,35,104.88,15:00:00,90,42,0,0,1
2019-01-26 11:00,30,로베르타 디 까메리노 트리플커버 지퍼쉐이핑 란쥬,5,0,59026000,Saturday,Yes,No,2,2,-6.2,3.7,-1.8,0,34,104.24,11:00:00,66,0,0,1,5
2019-12-18 20:00,20,푸마 코튼 언더탑 9종,5,0,2244000,Wednesday,No,No,2,2,1.8,8.5,4.6,0.4,27,105.12,20:00:00,120,0,0,0,2
2019-11-28 21:20,20,일시불쿠첸압력밥솥 6인용,9,1,6486000,Thursday,No,No,2,1,0.3,10.4,4.7,3.1,25,104.87,21:20:00,128,4,0,0,3
2019-04-05 0:20,20,무이자 선일금고 이볼브 시리즈 EV-020,4,2,1550000,Friday,No,No,2,0,5.2,19,11.7,0,74,104.87,0:20:00,2,0,0,0,4
2019-02-07 13:00,20,키친플라워 대용량 디지털 에어프라이어 5L,9,0,20809000,Thursday,No,No,2,2,-3.9,7.4,2.1,0.5,44,104.69,13:00:00,78,21,0,0,3
2019-08-04 8:00,20,CERINI by PAT 남성 에어 카라티셔츠 4종,6,0,21209000,Sunday,Yes,No,0,2,23.9,34.2,28.4,0.6,28,104.81,8:00:00,48,46,0,1,6
2019-06-29 22:40,20,일시불 LG 울트라HD TV 75UK6200KNB,1,6,12154000,Saturday,Yes,No,2,1,19.9,24.1,21.6,31.7,20,104.88,22:40:00,136,1,0,1,5
2019-03-07 6:40,20,"여자를 위한 빨강 팥물, 레드빈 티톡 100포",2,0,9210000,Thursday,No,No,2,2,2.1,12.1,6.5,0.5,52,104.49,6:40:00,40,0,0,0,3
2019-09-16 22:40,20,일시불 LG 울트라HD TV 65UK6800HNC,1,4,31349000,Monday,No,No,2,1,18.1,28.2,22.4,0.2,17,105.2,22:40:00,136,1,0,0,0
2019-03-03 17:00,20,안동간고등어 20팩,3,0,32714000,Sunday,Yes,No,2,2,2.4,14.8,8.7,0,70,104.49,17:00:00,102,17,0,1,6
2019-08-24 21:00,20,깐깐송도순 포기김치 8kg+ 백김치 2kg,3,0,21583000,Saturday,Yes,No,2,2,18.9,27.6,22.8,0,23,104.81,21:00:00,126,94,0,1,5
2019-04-04 23:00,20,무이자 LG 울트라HD TV 55UK6800HNC,1,4,0,Thursday,No,No,2,0,1.3,17.9,9.9,0,34,104.87,23:00:00,138,1,0,0,3
2019-11-06 13:40,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,0,5139000,Wednesday,No,No,2,2,5.5,18.6,11.3,0,34,104.87,13:40:00,82,62,0,0,2
2019-11-16 10:20,30,코치 엠마 라지 사첼,8,1,8930000,Saturday,Yes,No,2,2,5.1,17.1,10.3,0.2,32,104.87,10:20:00,62,0,0,1,5
2019-03-04 0:20,20,푸마 INNO 심리스 롱드로즈 7종,5,0,1549000,Monday,No,No,2,2,3.9,15.2,8.8,0,89,104.49,0:20:00,2,51,0,0,0
2019-11-22 19:20,20,푸마 뉴 니트 스트레치 심리스 드로즈 11종,5,0,32462000,Friday,No,No,2,2,2.8,17.3,9.3,0,31,104.87,19:20:00,116,36,0,0,4
2019-03-25 21:40,20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,1,21818000,Monday,No,No,2,0,0.4,13.8,7.2,0,37,104.49,21:40:00,130,4,0,0,0
2019-06-08 9:00,20,마르엘라로사티 쿨썸머 데님 3종,6,0,22812000,Saturday,Yes,No,2,2,15.5,25.5,20.1,0.1,22,104.88,9:00:00,54,0,0,1,5
2019-12-27 8:00,20,정직한 농부의 석류,2,0,35938000,Friday,No,No,2,2,-3.2,5.1,0.6,0,24,105.12,8:00:00,48,63,0,0,4
2019-04-18 10:40,20,일시불 쿠첸 압력밥솥 6인용 (A1),9,1,14367000,Thursday,No,No,2,1,8.4,21.6,15.3,0,30,104.87,10:40:00,64,4,0,0,3
2019-05-20 21:00,20,일시불 LG 울트라HD TV 55UK6800HNC,1,4,3038000,Monday,No,No,2,1,11.9,21,17,1.7,30,105.05,21:00:00,126,1,0,0,0
2019-09-30 16:40,20,하림뼈없는양념닭발세트,3,0,46260000,Monday,No,No,2,2,16.4,28.2,21.6,0.1,35,105.2,16:40:00,100,0,0,0,0
2019-12-03 23:00,20,일시불  쿠쿠전기밥솥 6인용(QS),9,1,8232000,Tuesday,No,No,2,1,-2.7,6.8,2.4,0.5,20,105.12,23:00:00,138,59,0,0,1
2019-03-28 0:00,30,스프리스 여성 코트 스니커즈,8,0,11889000,Thursday,No,No,2,2,6.6,16.1,10.6,0.6,44,104.49,0:00:00,0,92,0,0,3
2019-02-06 21:40,20,무이자 LG 노트북 그램 15인치 15Z980-L.AR1DK,1,4,8090000,Wednesday,No,Yes,2,0,-1.2,12.9,5.6,0,72,104.69,21:40:00,130,13,1,0,2
2019-01-21 23:00,20,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,4,10700000,Monday,No,No,2,1,-5.5,6.2,0.5,0,29,104.24,23:00:00,138,13,0,0,0
2019-11-07 22:00,20,무이자 LG 울트라HD TV 55UM7900BNA,1,4,9436000,Thursday,No,No,2,0,5.7,16.9,10.8,0,34,104.87,22:00:00,132,1,0,0,3
2019-08-19 21:00,20,무이자 LG 울트라HD TV 65UK6800HNC,1,5,0,Monday,No,No,2,0,20,30.8,25.1,0.4,25,104.81,21:00:00,126,1,0,0,0
2019-01-28 1:40,20,엘르 메르시(Merci) 토트백세트,8,0,16674000,Monday,No,No,2,2,-2.6,7.2,2.6,0.2,57,104.24,1:40:00,10,30,0,0,0
2019-02-15 10:20,20,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,3,2828000,Friday,No,No,2,0,-1.5,6,2,0.4,33,104.69,10:20:00,62,13,0,0,4
2019-04-01 23:20,20,(무) 삼익가구 LED 제니비 서랍형 침대 SS,0,2,8151000,Monday,No,No,2,2,-0.1,11.4,5.7,0,23,104.87,23:20:00,140,3,0,0,0
2019-12-27 0:40,20,국내제작 김병지 고밀도  풀확장 코일카매트,4,0,35564000,Friday,No,No,2,2,-3.2,5.1,0.6,0,24,105.12,0:40:00,4,0,0,0,4
2019-01-22 20:20,20,무이자 삼성 건조기 9kg 블랙케비어 DV90M53B0QV,1,4,3626000,Tuesday,No,No,2,0,-3.2,9,2.6,0,52,104.24,20:20:00,122,0,0,0,1
2019-11-30 11:00,20,무이자 클란츠 멀티쿡,9,0,26516000,Saturday,Yes,No,2,0,-1.5,12.7,5.4,0.1,27,104.87,11:00:00,66,0,0,1,5
2019-10-26 1:40,20,옛날 그 쥐포 110장 (11팩),3,0,20230000,Saturday,Yes,No,2,2,8.9,17,12.8,0,26,105.46,1:40:00,10,61,0,1,5
2019-01-15 10:00,20,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),9,1,12786000,Tuesday,No,No,2,1,-3.9,6.1,0.9,0.1,88,104.24,10:00:00,60,4,0,0,1
2019-10-08 6:20,20,(점보특대형)일월 에너지세이브 카페트매트,4,1,12288000,Tuesday,No,No,2,2,10.3,22,15.9,0.1,24,105.46,6:20:00,38,111,0,0,1
2019-08-16 14:40,20,에코라믹 데일리 프라이팬 1+1 세트,9,0,16972000,Friday,No,No,2,2,23.3,30.7,26.4,1.9,21,104.81,14:40:00,88,41,0,0,4
2019-04-10 19:00,20,CERINI by PAT 남성 캐주얼 셔츠 4종,6,0,13636000,Wednesday,No,No,0,2,4.5,9.9,7.2,8.5,15,104.87,19:00:00,114,0,0,0,2
2019-05-22 10:40,20,바로바로 무선청소기,4,0,39608000,Wednesday,No,No,2,2,10.3,27.3,19.2,0,44,105.05,10:40:00,64,96,0,0,2
2019-02-17 17:20,20,한일 대용량 스텐 분쇄믹서기,9,0,41051000,Sunday,Yes,No,2,2,-5.7,6.3,-0.2,0,32,104.69,17:20:00,104,14,0,1,6
2019-12-18 23:00,20,무이자 쿠쿠전기밥솥 6인용(QS),9,1,18040000,Wednesday,No,No,2,0,1.8,8.5,4.6,0.4,27,105.12,23:00:00,138,59,0,0,2
2019-03-20 10:00,20,도스문도스 카이만 엠보 소가죽 핸드백 1종(SS),8,0,6983000,Wednesday,No,No,2,2,5.3,17.2,11.4,16.1,53,104.49,10:00:00,60,73,0,0,2
2019-08-27 11:20,20,안동간고등어 20팩,3,0,59014000,Tuesday,No,No,2,2,20.5,25.4,22.7,16.7,20,104.81,11:20:00,68,17,0,0,1
2019-02-15 10:40,20,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,4,3590000,Friday,No,No,2,1,-1.5,6,2,0.4,33,104.69,10:40:00,64,13,0,0,4
2019-07-30 19:40,20,헤드 파이로라이트 드로즈 10종 패키지(7월),5,0,52780000,Tuesday,No,No,2,2,24.7,32.5,28.4,0.7,17,104.56,19:40:00,118,6,0,0,1
2019-08-15 10:30,30,[루이띠에] 18k 인피니티러브 목걸이,8,2,5708000,Thursday,No,Yes,2,2,24.2,29.1,26.1,15.8,14,104.81,10:30:00,63,43,1,0,3
2019-05-08 7:00,20,2019년형 글라스락 퍼플클래식 유리밀폐용기 1+1세트(16조+4조),9,0,14313000,Wednesday,No,No,2,2,7.2,22.9,15.7,0,38,105.05,7:00:00,42,0,0,0,2
2019-05-21 22:40,20,일시불 LG 울트라HD TV 70UK7400KNA,1,5,5818000,Tuesday,No,No,2,1,9,24.2,17,0,38,105.05,22:40:00,136,1,0,0,1
2019-01-17 8:00,20,도스문도스 카이만 엠보 소가죽 핸드백 1종,8,0,15441000,Thursday,No,No,2,2,-4,5.4,0.4,0,33,104.24,8:00:00,48,73,0,0,3
2019-09-04 20:20,20,무이자 LG전자 매직스페이스 냉장고,1,4,17030000,Wednesday,No,No,2,0,21.4,26.2,23.4,11.9,13,105.2,20:20:00,122,9,0,0,2
2019-10-09 0:40,20,페르소나 고기능 안전스틱 1세트,4,0,1889000,Wednesday,No,Yes,2,2,6.8,21.2,13.3,0,24,105.46,0:40:00,4,0,1,0,2
2019-09-18 15:00,30,[루이띠에] 18k 그레이스 골드 팔찌반지 세트,8,4,0,Wednesday,No,No,2,2,15.4,27.9,21,0,24,105.2,15:00:00,90,75,0,0,2
2019-04-05 11:00,20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,1,9011000,Friday,No,No,2,0,5.2,19,11.7,0,74,104.87,11:00:00,66,4,0,0,4
2019-08-26 21:20,20,알비에로 마르티니 1A클라쎄 프리다 숄더백,8,1,6865000,Monday,No,No,2,2,19,30,24.3,0.1,21,104.81,21:20:00,128,29,0,0,0
2019-04-04 21:20,20,무이자 쿠쿠전기밥솥 6인용,9,1,8569000,Thursday,No,No,2,0,1.3,17.9,9.9,0,34,104.87,21:20:00,128,59,0,0,3
2019-10-01 7:00,20,무농약레드비트즙 90봉,2,0,28550000,Tuesday,No,No,2,2,18.4,24.9,21.5,9.4,32,105.46,7:00:00,42,0,0,0,1
2019-03-13 1:20,20,헤비추얼 남성 이지라이프 데님팬츠 3종,6,0,7253000,Wednesday,No,No,0,2,-1.5,9.4,3.9,0,32,104.49,1:20:00,8,42,0,0,2
2019-06-13 21:15,20,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,1,2,10435000,Thursday,No,No,2,0,14.7,28,21.2,0,23,104.88,21:15:00,127,22,0,0,3
2019-02-15 23:00,20,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,2,8081000,Friday,No,No,2,2,-1.5,6,2,0.4,33,104.69,23:00:00,138,5,0,0,4
2019-12-17 22:40,20,(퀸사이즈)일월 품안애 온수매트,4,1,5870000,Tuesday,No,No,2,2,3.9,12.5,8.3,2.2,25,105.12,22:40:00,136,15,0,0,1
2019-04-27 11:40,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,1,16159000,Saturday,Yes,No,2,0,4.9,17.8,11.4,0.1,15,104.87,11:40:00,70,40,0,1,5
2019-01-24 23:40,20,카파 런닝 패키지 9종,5,0,11238000,Thursday,No,No,2,2,-5.2,8.2,0.7,0,29,104.24,23:40:00,142,53,0,0,3
2019-06-03 7:20,20,에펨 남성 소가죽 체인지 샌들,8,0,13680000,Monday,No,No,2,2,14,29.7,22,0,35,104.88,7:20:00,44,68,0,0,0
2019-11-05 21:40,20,무이자 LG 울트라HD TV 75UM7900BNA,1,6,7549000,Tuesday,No,No,2,0,6,19.1,11.7,0,31,104.87,21:40:00,130,1,0,0,1
2019-06-29 22:40,20,무이자 LG 울트라HD TV 65UK6800HNC,1,5,43008000,Saturday,Yes,No,2,0,19.9,24.1,21.6,31.7,20,104.88,22:40:00,136,1,0,1,5
2019-08-30 22:20,20,무이자 브람스안마의자 럭셔리,4,5,9081000,Friday,No,No,2,0,18.6,28.1,22.9,0.2,19,104.81,22:20:00,134,0,0,0,4
2019-08-31 16:40,20,깐깐송도순 포기김치 10kg,3,0,62460000,Saturday,Yes,No,2,2,17.6,28.5,22.6,0,16,104.81,16:40:00,100,50,0,1,5
2019-09-27 7:00,20,[1세트] 중외신약 빠르카 통증패치,4,0,3117000,Friday,No,No,2,2,16.8,26.9,21.4,1.5,26,105.2,7:00:00,42,0,0,0,4
2019-02-21 17:20,20,해피콜  IH 진공 스텐 냄비 에디션,9,0,31229000,Thursday,No,No,2,2,-2.7,9.4,2.7,0,55,104.69,17:20:00,104,0,0,0,3
2019-09-26 7:00,20,벨라홈 세균잡는 행주티슈 26팩,9,0,14789000,Thursday,No,No,2,2,16,26.2,20.4,0,25,105.2,7:00:00,42,89,0,0,3
2019-03-14 9:20,20,아가타 여성 주얼 슬립온+스트랩슬립온,8,0,32439000,Thursday,No,No,2,2,-2.4,11.8,5.2,0,32,104.49,9:20:00,56,0,0,0,3
2019-02-21 21:00,20,옛날 그 쥐포 110장 (11팩),3,0,38267000,Thursday,No,No,2,2,-2.7,9.4,2.7,0,55,104.69,21:00:00,126,61,0,0,3
2019-05-19 7:40,20,2019 S/S 기라로쉬 올인원 선글라스,8,0,65189000,Sunday,Yes,No,2,2,16.9,22.6,19.5,7.2,17,105.05,7:40:00,46,27,0,1,6
2019-07-30 15:40,20,무이자 쿠쿠전기밥솥 6인용(QS),9,1,8015000,Tuesday,No,No,2,0,24.7,32.5,28.4,0.7,17,104.56,15:40:00,94,59,0,0,1
2019-03-30 12:30,30,일시불 삼성 무풍슬림 홈멀티  에어컨  AF16R5773WSR,1,5,38753000,Saturday,Yes,No,2,1,3.7,12.2,7.2,3,27,104.49,12:30:00,75,7,0,1,5
2019-09-22 19:20,20,리복 델타 피트니스 트렁크 8종,5,0,6428000,Sunday,Yes,No,2,2,16.1,19.1,17.5,65.1,16,105.2,19:20:00,116,19,0,1,6
2019-09-30 22:40,20,일시불 LG 울트라HD TV 65UM7900BNA,1,4,16246000,Monday,No,No,2,1,16.4,28.2,21.6,0.1,35,105.2,22:40:00,136,1,0,0,0
2019-04-30 22:20,20,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,4,0,Tuesday,No,No,2,1,9.8,20.5,14.6,0.1,24,104.87,22:20:00,134,7,0,0,1
2019-06-17 14:20,20,보몽드 샐비어 시어서커 리플 침구세트 Q,10,0,14405000,Monday,No,No,2,2,16.8,26.8,21.3,0,22,104.88,14:20:00,86,11,0,0,0
2019-08-07 22:00,20,무이자 LG 울트라HD TV 65UK6800HNC,1,5,0,Wednesday,No,No,2,0,23.8,32.1,27.2,14.7,27,104.81,22:00:00,132,1,0,0,2
2019-06-05 12:20,20,2019 S/S 엘리자베스아덴 선글라스 2종,8,0,29609000,Wednesday,No,No,2,2,16.8,29.9,22.9,0,32,104.88,12:20:00,74,27,0,0,2
2019-12-29 21:00,20,푸마 스트레치 심리스 드로즈 11종,5,0,81302000,Sunday,Yes,No,2,2,-2.4,6.6,2.6,6.2,32,105.12,21:00:00,126,6,0,1,6
2019-01-12 23:20,20,아리스토우 여성 패딩트랙수트세트,6,0,20468000,Saturday,Yes,No,1,2,-0.3,7.5,3,2.4,55,104.24,23:20:00,140,44,0,1,5
2019-09-08 11:20,20,궁중 손질새우 200미 + 동태포 400g,3,0,49410000,Sunday,Yes,No,2,2,21.8,28.5,24.6,0.8,24,105.2,11:20:00,68,90,0,1,6
2019-08-10 11:00,20,NNF 쉬폰 썸머 앙상블세트,6,0,22220000,Saturday,Yes,No,2,2,24.5,33.4,28.6,0,23,104.81,11:00:00,66,0,0,1,5
2019-05-21 21:40,20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,5,78900000,Tuesday,No,No,2,0,9,24.2,17,0,38,105.05,21:40:00,130,7,0,0,1
2019-11-30 19:00,20,(퀸사이즈)일월 품안애 온수매트,4,1,11236000,Saturday,Yes,No,2,2,-1.5,12.7,5.4,0.1,27,104.87,19:00:00,114,15,0,1,5
2019-09-09 10:20,20,피시원 국내산 햇 손질문어 8팩,3,0,75074000,Monday,No,No,2,2,22.4,28.3,24.7,8,24,105.2,10:20:00,62,48,0,0,0
2019-12-10 10:40,20,뱅뱅 남성 본딩기모데님3종,6,0,23492000,Tuesday,No,No,0,2,1.5,13.4,6.5,0.4,57,105.12,10:40:00,64,0,0,0,1
2019-09-12 6:00,20,마모트 19 F/W 남성 네이처 수트 4종,6,0,3229000,Thursday,No,Yes,0,2,18.6,23.5,20.8,5.6,12,105.2,6:00:00,36,0,1,0,3
2019-02-06 21:40,20,일시불 LG 노트북 그램 15인치 15Z980-L.AR1DK,1,4,3813000,Wednesday,No,Yes,2,1,-1.2,12.9,5.6,0,72,104.69,21:40:00,130,13,1,0,2
2019-02-21 12:40,20,멋진밥상 흥양농협 쌀 20kg,3,0,61458000,Thursday,No,No,2,2,-2.7,9.4,2.7,0,55,104.69,12:40:00,76,39,0,0,3
2019-11-22 16:40,20,(중형)일월 에너지세이브 카페트매트,4,1,7183000,Friday,No,No,2,2,2.8,17.3,9.3,0,31,104.87,16:40:00,100,111,0,0,4
2019-04-09 17:00,20,자연산 손질 통오징어 21미,3,0,55735000,Tuesday,No,No,2,2,4.8,15.4,9.3,23.2,24,104.87,17:00:00,102,55,0,0,1
2019-06-18 20:00,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,1,8774000,Tuesday,No,No,2,1,17.3,26.2,21.3,2.1,25,104.88,20:00:00,120,4,0,0,1
2019-10-28 14:40,20,시스마르스 플렉시블 웨지 펌프스,8,0,38623000,Monday,No,No,2,2,4.5,18.5,11.5,0.3,33,105.46,14:40:00,88,0,0,0,0
2019-04-15 20:40,20,일시불 LG 통돌이 세탁기,1,2,26484000,Monday,No,No,2,1,2.3,19.6,11.1,0,46,104.87,20:40:00,124,10,0,0,0
2019-08-03 10:00,20,"유귀열의 The 귀한 갓김치3kg+열무김치3kg, 총6kg",3,0,30846000,Saturday,Yes,No,2,2,24.2,34.1,28.3,0.5,23,104.81,10:00:00,60,0,0,1,5
2019-06-18 7:00,20,에펨 남성 소가죽 체인지 샌들,8,0,10888000,Tuesday,No,No,2,2,17.3,26.2,21.3,2.1,25,104.88,7:00:00,42,68,0,0,1
2019-01-03 7:00,20,천연담아 명품다시팩 100포,3,0,20546000,Thursday,No,No,2,2,-7.7,5,-2.1,0,25,104.24,7:00:00,42,0,0,0,3
2019-07-04 11:40,20,보몽드 엘사 자수 쿨 시어서커 침구세트 Q,10,0,18011000,Thursday,No,No,2,2,18.4,31.2,24.4,0,27,104.56,11:40:00,70,11,0,0,3
2019-02-28 7:00,20,크리스티나앤코 기모티셔츠세트,6,0,13410000,Thursday,No,No,2,2,1.4,13.4,6.8,0.1,75,104.69,7:00:00,42,46,0,0,3
2019-04-17 19:00,20,뱅뱅 여성 아웃도어 팬츠3종(2019 S/S),6,0,6878000,Wednesday,No,No,1,2,8.7,23,15.5,0.5,34,104.87,19:00:00,114,42,0,0,2
2019-01-16 14:20,20,청정수산 완도활전복 35미,3,0,45614000,Wednesday,No,No,2,2,-7.9,1.7,-3.2,0,36,104.24,14:20:00,86,0,0,0,2
