,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,남여,무이자/일시불
22751,2019-08-05 15:20,20,월드컵 남성 에어러닝화+아쿠아트레킹화,8,0,22249000,640,Monday,No,No,2,2
22752,2019-08-05 15:40,20,월드컵 여성 에어러닝화+아쿠아트레킹화,8,0,27567000,793,Monday,No,No,2,2
22753,2019-08-05 15:40,20,월드컵 남성 에어러닝화+아쿠아트레킹화,8,0,30531000,878,Monday,No,No,2,2
22754,2019-08-05 16:00,20,청정수산 완도활전복 35미,3,0,26936000,450,Monday,No,No,2,2
22755,2019-08-05 16:20,20,청정수산 완도활전복 35미,3,0,34853000,582,Monday,No,No,2,2
22756,2019-08-05 16:40,20,청정수산 완도활전복 35미,3,0,50869000,850,Monday,No,No,2,2
22757,2019-08-05 17:00,20,임성근의 녹용도가니탕 풀세트,3,0,32934000,590,Monday,No,No,2,2
22758,2019-08-05 17:20,20,임성근의 녹용도가니탕 풀세트,3,0,52048000,932,Monday,No,No,2,2
22759,2019-08-05 17:40,20,임성근의 녹용도가니탕 풀세트,3,0,61533000,1101,Monday,No,No,2,2
22760,2019-08-05 18:00,20,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),3,0,31166000,1009,Monday,No,No,2,2
22761,2019-08-05 18:00,20,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),3,0,4429000,144,Monday,No,No,2,2
22762,2019-08-05 18:20,20,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),3,0,46464000,1504,Monday,No,No,2,2
22763,2019-08-05 18:20,20,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),3,0,6491000,211,Monday,No,No,2,2
22764,2019-08-05 18:40,20,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),3,0,48003000,1554,Monday,No,No,2,2
22765,2019-08-05 18:40,20,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),3,0,6113000,198,Monday,No,No,2,2
22766,2019-08-05 19:00,20,헤드 파이로라이트 드로즈 10종 패키지(7월),5,0,17518000,297,Monday,No,No,2,2
22767,2019-08-05 19:00,20,헤드 파이로라이트 트렁크 8종 패키지(7월),5,0,7385000,126,Monday,No,No,2,2
22768,2019-08-05 19:20,20,헤드 파이로라이트 드로즈 10종 패키지(7월),5,0,29550000,501,Monday,No,No,2,2
22769,2019-08-05 19:20,20,헤드 파이로라이트 트렁크 8종 패키지(7월),5,0,9050000,154,Monday,No,No,2,2
22770,2019-08-05 19:40,20,헤드 파이로라이트 드로즈 10종 패키지(7월),5,0,56691000,961,Monday,No,No,2,2
22771,2019-08-05 19:40,20,헤드 파이로라이트 트렁크 8종 패키지(7월),5,0,14326000,243,Monday,No,No,2,2
22772,2019-08-05 20:00,30,일시불 2019년 타이거 충전식 무선 예초기,4,0,9117000,75,Monday,No,No,2,1
22773,2019-08-05 20:00,30,무이자  2019년 타이거 충전식 무선 예초기,4,1,2397000,19,Monday,No,No,2,0
22774,2019-08-05 20:00,30,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,4,1,23181000,146,Monday,No,No,2,1
22775,2019-08-05 20:00,30,무이자 2019년 타이거 충전식 무선 예초기+배터리 1개,4,1,16828000,101,Monday,No,No,2,0
22776,2019-08-05 20:30,30,일시불 2019년 타이거 충전식 무선 예초기,4,0,15867000,131,Monday,No,No,2,1
22777,2019-08-05 20:30,30,무이자  2019년 타이거 충전식 무선 예초기,4,1,5301000,42,Monday,No,No,2,0
22778,2019-08-05 20:30,30,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,4,1,45971000,290,Monday,No,No,2,1
22779,2019-08-05 20:30,30,무이자 2019년 타이거 충전식 무선 예초기+배터리 1개,4,1,34738000,209,Monday,No,No,2,0
22780,2019-08-05 21:00,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,0,2,1626000,3,Monday,No,No,2,2
22781,2019-08-05 21:00,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,0,2,5216000,9,Monday,No,No,2,2
22782,2019-08-05 21:00,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,0,2,11244000,18,Monday,No,No,2,2
22783,2019-08-05 21:20,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,0,2,23710000,44,Monday,No,No,2,2
22784,2019-08-05 21:20,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,0,2,15544000,26,Monday,No,No,2,2
22785,2019-08-05 21:20,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,0,2,18702000,29,Monday,No,No,2,2
22786,2019-08-05 21:40,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,0,2,18973000,35,Monday,No,No,2,2
22787,2019-08-05 21:40,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,0,2,32746000,55,Monday,No,No,2,2
22788,2019-08-05 21:40,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,0,2,24303000,38,Monday,No,No,2,2
22789,2019-08-05 22:00,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,1,26878000,124,Monday,No,No,2,0
22790,2019-08-05 22:00,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,1,13634000,66,Monday,No,No,2,1
22791,2019-08-05 22:00,20,무이자 쿠쿠전기밥솥 6인용(QS),9,1,1651000,8,Monday,No,No,2,0
22792,2019-08-05 22:00,20,일시불  쿠쿠전기밥솥 6인용(QS),9,1,3098000,16,Monday,No,No,2,1
22793,2019-08-05 22:20,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,1,30223000,139,Monday,No,No,2,0
22794,2019-08-05 22:20,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,1,20038000,97,Monday,No,No,2,1
22795,2019-08-05 22:20,20,무이자 쿠쿠전기밥솥 6인용(QS),9,1,2446000,12,Monday,No,No,2,0
22796,2019-08-05 22:20,20,일시불  쿠쿠전기밥솥 6인용(QS),9,1,6138000,31,Monday,No,No,2,1
22797,2019-08-05 22:40,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,1,35999000,166,Monday,No,No,2,0
22798,2019-08-05 22:40,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,1,31090000,150,Monday,No,No,2,1
22799,2019-08-05 22:40,20,무이자 쿠쿠전기밥솥 6인용(QS),9,1,12036000,58,Monday,No,No,2,0
22800,2019-08-05 22:40,20,일시불  쿠쿠전기밥솥 6인용(QS),9,1,9945000,51,Monday,No,No,2,1
22801,2019-08-05 23:00,20,일시불 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+선풍기),1,4,20006000,14,Monday,No,No,2,1
22802,2019-08-05 23:00,20,무이자 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+선풍기),1,4,4441000,3,Monday,No,No,2,0
22803,2019-08-05 23:20,20,일시불 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+선풍기),1,4,16015000,11,Monday,No,No,2,1
22804,2019-08-05 23:20,20,무이자 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+선풍기),1,4,17612000,11,Monday,No,No,2,0
22805,2019-08-05 23:40,20,일시불 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+선풍기),1,4,31979000,22,Monday,No,No,2,1
22806,2019-08-05 23:40,20,무이자 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+선풍기),1,4,13222000,8,Monday,No,No,2,0
22807,2019-08-06 0:00,20,로베르타 디 까메리노 풀 바스트 업 지퍼브라팬티,5,0,13863000,155,Tuesday,No,No,2,2
22808,2019-08-06 0:20,20,로베르타 디 까메리노 풀 바스트 업 지퍼브라팬티,5,0,30134000,336,Tuesday,No,No,2,2
22809,2019-08-06 0:40,20,로베르타 디 까메리노 풀 바스트 업 지퍼브라팬티,5,0,39110000,436,Tuesday,No,No,2,2
22810,2019-08-06 1:00,20,코몽트 남성 프린트티셔츠8종,6,0,13554000,340,Tuesday,No,No,0,2
22811,2019-08-06 1:20,20,코몽트 남성 프린트티셔츠8종,6,0,18251000,458,Tuesday,No,No,0,2
22812,2019-08-06 1:40,20,코몽트 남성 프린트티셔츠8종,6,0,19794000,497,Tuesday,No,No,0,2
22813,2019-08-06 6:00,20,벨레즈온 브라캡 심리스 원피스 패키지,5,0,12725000,426,Tuesday,No,No,2,2
22814,2019-08-06 6:20,20,벨레즈온 브라캡 심리스 원피스 패키지,5,0,21416000,717,Tuesday,No,No,2,2
22815,2019-08-06 6:40,20,벨레즈온 브라캡 심리스 원피스 패키지,5,0,32283000,1080,Tuesday,No,No,2,2
22816,2019-08-06 7:00,20,참존 탑뉴스 지이링클 기초세트,7,0,20991000,356,Tuesday,No,No,2,2
22817,2019-08-06 7:20,20,참존 탑뉴스 지이링클 기초세트,7,0,28607000,485,Tuesday,No,No,2,2
22818,2019-08-06 7:40,20,참존 탑뉴스 지이링클 기초세트,7,0,27528000,467,Tuesday,No,No,2,2
22819,2019-08-06 8:00,20,일시불 락앤락 유로오븐글라스 세트,9,0,9448000,146,Tuesday,No,No,2,1
22820,2019-08-06 8:00,20,무이자 락앤락 유로오븐글라스 세트,9,0,2799000,41,Tuesday,No,No,2,0
22821,2019-08-06 8:20,20,일시불 락앤락 유로오븐글라스 세트,9,0,20085000,310,Tuesday,No,No,2,1
22822,2019-08-06 8:20,20,무이자 락앤락 유로오븐글라스 세트,9,0,3788000,55,Tuesday,No,No,2,0
22823,2019-08-06 8:40,20,일시불 락앤락 유로오븐글라스 세트,9,0,35522000,549,Tuesday,No,No,2,1
22824,2019-08-06 8:40,20,무이자 락앤락 유로오븐글라스 세트,9,0,5799000,84,Tuesday,No,No,2,0
22825,2019-08-06 9:00,20,NNF 쉬폰 썸머 앙상블세트,6,0,17107000,590,Tuesday,No,No,2,2
22826,2019-08-06 9:20,20,NNF 쉬폰 썸머 앙상블세트,6,0,29747000,1026,Tuesday,No,No,2,2
22827,2019-08-06 9:40,20,NNF 쉬폰 썸머 앙상블세트,6,0,36396000,1256,Tuesday,No,No,2,2
22828,2019-08-06 10:00,20,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,6,4,35574000,23,Tuesday,No,No,2,2
22829,2019-08-06 10:20,20,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,6,4,35918000,23,Tuesday,No,No,2,2
22830,2019-08-06 10:40,20,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,6,4,69274000,44,Tuesday,No,No,2,2
22831,2019-08-06 11:00,20,AAD 여성 소가죽 구름 샌들,8,0,16585000,572,Tuesday,No,No,2,2
22832,2019-08-06 11:00,20,AAD 남성 소가죽 구름 샌들,8,0,4374000,151,Tuesday,No,No,2,2
22833,2019-08-06 11:20,20,AAD 여성 소가죽 구름 샌들,8,0,24139000,833,Tuesday,No,No,2,2
22834,2019-08-06 11:20,20,AAD 남성 소가죽 구름 샌들,8,0,9445000,326,Tuesday,No,No,2,2
22835,2019-08-06 11:40,20,AAD 여성 소가죽 구름 샌들,8,0,24340000,840,Tuesday,No,No,2,2
22836,2019-08-06 11:40,20,AAD 남성 소가죽 구름 샌들,8,0,7891000,273,Tuesday,No,No,2,2
22837,2019-08-06 12:00,20,일시불 올리고 가스와이드그릴  프리미엄형,9,0,14414000,122,Tuesday,No,No,2,1
22838,2019-08-06 12:00,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,1,6077000,48,Tuesday,No,No,2,0
22839,2019-08-06 12:20,20,일시불 올리고 가스와이드그릴  프리미엄형,9,0,27087000,228,Tuesday,No,No,2,1
22840,2019-08-06 12:20,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,1,10508000,82,Tuesday,No,No,2,0
22841,2019-08-06 12:40,20,일시불 올리고 가스와이드그릴  프리미엄형,9,0,45254000,381,Tuesday,No,No,2,1
22842,2019-08-06 12:40,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,1,23521000,183,Tuesday,No,No,2,0
22843,2019-08-06 13:00,30,오모떼 쉐이핑 브라팬티 10종(7월),5,0,50032000,836,Tuesday,No,No,2,2
22844,2019-08-06 13:30,30,오모떼 쉐이핑 브라팬티 10종(7월),5,0,89387000,1493,Tuesday,No,No,2,2
22845,2019-08-06 14:00,20,보코 풍기인견 블라우스,6,0,34139000,876,Tuesday,No,No,2,2
22846,2019-08-06 14:20,20,보코 풍기인견 블라우스,6,0,70709000,1814,Tuesday,No,No,2,2
22847,2019-08-06 14:40,20,보코 풍기인견 블라우스,6,0,78948000,2025,Tuesday,No,No,2,2
22848,2019-08-06 15:00,20,한일 대용량 스텐 분쇄믹서기,9,0,30207000,276,Tuesday,No,No,2,2
22849,2019-08-06 15:20,20,한일 대용량 스텐 분쇄믹서기,9,0,63905000,583,Tuesday,No,No,2,2
22850,2019-08-06 15:40,20,한일 대용량 스텐 분쇄믹서기,9,0,71497000,652,Tuesday,No,No,2,2
22851,2019-08-06 16:00,20,깐깐송도순 포기김치 10kg,3,0,31298000,805,Tuesday,No,No,2,2
22852,2019-08-06 16:00,20,깐깐송도순 포기김치 8kg+ 백김치 2kg,3,0,19512000,502,Tuesday,No,No,2,2
22853,2019-08-06 16:20,20,깐깐송도순 포기김치 10kg,3,0,46290000,1190,Tuesday,No,No,2,2
22854,2019-08-06 16:20,20,깐깐송도순 포기김치 8kg+ 백김치 2kg,3,0,24665000,635,Tuesday,No,No,2,2
22855,2019-08-06 16:40,20,깐깐송도순 포기김치 10kg,3,0,44415000,1142,Tuesday,No,No,2,2
22856,2019-08-06 16:40,20,깐깐송도순 포기김치 8kg+ 백김치 2kg,3,0,28495000,733,Tuesday,No,No,2,2
22857,2019-08-06 17:00,20,AAB의 소곱창전골 800g x 8팩,3,0,27558000,493,Tuesday,No,No,2,2
22858,2019-08-06 17:20,20,AAB의 소곱창전골 800g x 8팩,3,0,60729000,1087,Tuesday,No,No,2,2
22859,2019-08-06 17:40,20,AAB의 소곱창전골 800g x 8팩,3,0,68386000,1224,Tuesday,No,No,2,2
22860,2019-08-06 18:00,20,안동간고등어 20팩,3,0,36093000,1169,Tuesday,No,No,2,2
22861,2019-08-06 18:20,20,안동간고등어 20팩,3,0,59782000,1935,Tuesday,No,No,2,2
22862,2019-08-06 18:40,20,안동간고등어 20팩,3,0,50904000,1648,Tuesday,No,No,2,2
22863,2019-08-06 19:00,30,해피콜IH양면팬,9,0,24416000,247,Tuesday,No,No,2,2
22864,2019-08-06 19:30,30,해피콜IH양면팬,9,0,57936000,586,Tuesday,No,No,2,2
22865,2019-08-06 20:00,20,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,5,0,0,Tuesday,No,No,2,1
22866,2019-08-06 20:00,20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,5,0,0,Tuesday,No,No,2,0
22867,2019-08-06 20:00,20,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,4,0,0,Tuesday,No,No,2,1
22868,2019-08-06 20:00,20,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,5,0,0,Tuesday,No,No,2,0
22869,2019-08-06 20:20,20,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,5,11212000,6,Tuesday,No,No,2,1
22870,2019-08-06 20:20,20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,5,5846000,3,Tuesday,No,No,2,0
22871,2019-08-06 20:20,20,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,4,0,0,Tuesday,No,No,2,1
22872,2019-08-06 20:20,20,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,5,20146000,11,Tuesday,No,No,2,0
22873,2019-08-06 20:40,20,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,5,11187000,6,Tuesday,No,No,2,1
22874,2019-08-06 20:40,20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,5,40700000,18,Tuesday,No,No,2,0
22875,2019-08-06 20:40,20,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,4,0,0,Tuesday,No,No,2,1
22876,2019-08-06 20:40,20,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,5,20171000,11,Tuesday,No,No,2,0
22877,2019-08-06 21:00,20,일시불 LG전자 매직스페이스 냉장고,1,4,7471000,6,Tuesday,No,No,2,1
22878,2019-08-06 21:00,20,무이자 LG전자 매직스페이스 냉장고,1,4,28830000,20,Tuesday,No,No,2,0
22879,2019-08-06 21:20,20,일시불 LG전자 매직스페이스 냉장고,1,4,44605000,33,Tuesday,No,No,2,1
22880,2019-08-06 21:20,20,무이자 LG전자 매직스페이스 냉장고,1,4,41062000,28,Tuesday,No,No,2,0
22881,2019-08-06 21:40,20,일시불 LG전자 매직스페이스 냉장고,1,4,104001000,77,Tuesday,No,No,2,1
22882,2019-08-06 21:40,20,무이자 LG전자 매직스페이스 냉장고,1,4,73965000,50,Tuesday,No,No,2,0
22883,2019-08-06 22:00,10,대동모피 19 F/W 폭스 베스트,6,1,3188000,22,Tuesday,No,No,2,2
22884,2019-08-06 22:10,10,대동모피 19 F/W 폭스 베스트,6,1,16163000,109,Tuesday,No,No,2,2
22885,2019-08-06 22:20,10,대동모피 19 F/W 폭스 베스트,6,1,23032000,155,Tuesday,No,No,2,2
22886,2019-08-06 22:30,10,대동모피 19 F/W 폭스 베스트,6,1,24830000,167,Tuesday,No,No,2,2
22887,2019-08-06 22:40,10,대동모피 19 F/W 폭스 베스트,6,1,18256000,123,Tuesday,No,No,2,2
22888,2019-08-06 22:50,10,대동모피 19 F/W 폭스 베스트,6,1,35140000,236,Tuesday,No,No,2,2
22889,2019-08-06 23:00,20,라쉬반 뉴트로 에어 에디션 드로즈 패키지,5,0,10882000,92,Tuesday,No,No,2,2
22890,2019-08-06 23:00,20,라쉬반 레알마드리드 에디션 드로즈 패키지,5,0,6190000,53,Tuesday,No,No,2,2
22891,2019-08-06 23:20,20,라쉬반 뉴트로 에어 에디션 드로즈 패키지,5,0,29623000,249,Tuesday,No,No,2,2
22892,2019-08-06 23:20,20,라쉬반 레알마드리드 에디션 드로즈 패키지,5,0,10411000,88,Tuesday,No,No,2,2
22893,2019-08-06 23:40,20,라쉬반 뉴트로 에어 에디션 드로즈 패키지,5,0,43672000,367,Tuesday,No,No,2,2
22894,2019-08-06 23:40,20,라쉬반 레알마드리드 에디션 드로즈 패키지,5,0,14073000,119,Tuesday,No,No,2,2
22895,2019-08-07 0:00,20,코몽트 남성 프린트티셔츠8종,6,0,20999000,527,Wednesday,No,No,0,2
22896,2019-08-07 0:20,20,코몽트 남성 프린트티셔츠8종,6,0,32745000,821,Wednesday,No,No,0,2
22897,2019-08-07 0:40,20,코몽트 남성 프린트티셔츠8종,6,0,47173000,1183,Wednesday,No,No,0,2
22898,2019-08-07 1:00,30,루이띠에 순금 샤이닝 러브 목걸이 35g+골드바 1g,8,6,0,0,Wednesday,No,No,2,2
22899,2019-08-07 1:00,30,루이띠에 순금 샤이닝 러브 팔찌 35g+골드바 1g,8,6,0,0,Wednesday,No,No,2,2
22900,2019-08-07 1:00,30,루이띠에 순금 크로스 트리플 목걸이 18g+골드바 1g,8,5,0,0,Wednesday,No,No,2,2
22901,2019-08-07 1:00,30,루이띠에 순금 크로스 트리플 팔찌 18g+골드바 1g,8,5,0,0,Wednesday,No,No,2,2
22902,2019-08-07 1:00,30,루이띠에 순금 미라클 트리플 링 15g+골드바 1g,8,4,0,0,Wednesday,No,No,2,2
22903,2019-08-07 1:00,30,루이띠에 순금 신디스틱 목걸이 13g+골드바 1g,8,4,0,0,Wednesday,No,No,2,2
22904,2019-08-07 1:00,30,루이띠에 순금 신디스틱 팔찌 13g+골드바 1g,8,4,2558000,2,Wednesday,No,No,2,2
22905,2019-08-07 1:30,30,루이띠에 순금 샤이닝 러브 목걸이 35g+골드바 1g,8,6,0,0,Wednesday,No,No,2,2
22906,2019-08-07 1:30,30,루이띠에 순금 샤이닝 러브 팔찌 35g+골드바 1g,8,6,5810000,2,Wednesday,No,No,2,2
22907,2019-08-07 1:30,30,루이띠에 순금 크로스 트리플 목걸이 18g+골드바 1g,8,5,0,0,Wednesday,No,No,2,2
22908,2019-08-07 1:30,30,루이띠에 순금 크로스 트리플 팔찌 18g+골드바 1g,8,5,0,0,Wednesday,No,No,2,2
22909,2019-08-07 1:30,30,루이띠에 순금 미라클 트리플 링 15g+골드바 1g,8,4,0,0,Wednesday,No,No,2,2
22910,2019-08-07 1:30,30,루이띠에 순금 신디스틱 목걸이 13g+골드바 1g,8,4,2559000,2,Wednesday,No,No,2,2
22911,2019-08-07 1:30,30,루이띠에 순금 신디스틱 팔찌 13g+골드바 1g,8,4,0,0,Wednesday,No,No,2,2
22912,2019-08-07 6:00,20,보코 풍기인견 블라우스,6,0,11866000,305,Wednesday,No,No,2,2
22913,2019-08-07 6:20,20,보코 풍기인견 블라우스,6,0,27009000,693,Wednesday,No,No,2,2
22914,2019-08-07 6:40,20,보코 풍기인견 블라우스,6,0,7785000,200,Wednesday,No,No,2,2
22915,2019-08-07 7:00,20,시스마르스 보헤미안 소가죽 샌들+뮬 슬리퍼,8,0,16548000,416,Wednesday,No,No,2,2
22916,2019-08-07 7:20,20,시스마르스 보헤미안 소가죽 샌들+뮬 슬리퍼,8,0,24085000,606,Wednesday,No,No,2,2
22917,2019-08-07 7:40,20,시스마르스 보헤미안 소가죽 샌들+뮬 슬리퍼,8,0,33315000,838,Wednesday,No,No,2,2
22918,2019-08-07 8:00,20,생줄랑 14K 글로리아 목걸이 컬렉션 8종,8,0,16035000,162,Wednesday,No,No,2,2
22919,2019-08-07 8:20,20,생줄랑 14K 글로리아 목걸이 컬렉션 8종,8,0,31787000,322,Wednesday,No,No,2,2
22920,2019-08-07 8:40,20,생줄랑 14K 글로리아 목걸이 컬렉션 8종,8,0,35032000,354,Wednesday,No,No,2,2
22921,2019-08-07 9:00,20,AAD 소가죽 투웨이 샌들,8,0,17085000,590,Wednesday,No,No,2,2
22922,2019-08-07 9:20,20,AAD 소가죽 투웨이 샌들,8,0,25293000,873,Wednesday,No,No,2,2
22923,2019-08-07 9:40,20,AAD 소가죽 투웨이 샌들,8,0,50317000,1736,Wednesday,No,No,2,2
22924,2019-08-07 10:00,20,임성근의 녹용도가니탕 풀세트,3,0,25934000,464,Wednesday,No,No,2,2
22925,2019-08-07 10:20,20,임성근의 녹용도가니탕 풀세트,3,0,39317000,704,Wednesday,No,No,2,2
22926,2019-08-07 10:40,20,임성근의 녹용도가니탕 풀세트,3,0,62167000,1113,Wednesday,No,No,2,2
22927,2019-08-07 11:00,20,안동간고등어 20팩,3,0,47051000,1523,Wednesday,No,No,2,2
22928,2019-08-07 11:20,20,안동간고등어 20팩,3,0,53681000,1738,Wednesday,No,No,2,2
22929,2019-08-07 11:40,20,안동간고등어 20팩,3,0,64451000,2086,Wednesday,No,No,2,2
22930,2019-08-07 12:00,20,초특가  파뷔에 팬지 대형 후라이팬 세트,9,0,19736000,331,Wednesday,No,No,2,2
22931,2019-08-07 12:20,20,초특가  파뷔에 팬지 대형 후라이팬 세트,9,0,38233000,640,Wednesday,No,No,2,2
22932,2019-08-07 12:40,20,초특가  파뷔에 팬지 대형 후라이팬 세트,9,0,44812000,750,Wednesday,No,No,2,2
22933,2019-08-07 13:00,20,삭루츠 크로스바디백(TQ11),8,0,2973000,58,Wednesday,No,No,2,2
22934,2019-08-07 13:00,20,삭루츠 호보백(TQ48),8,0,3997000,69,Wednesday,No,No,2,2
22935,2019-08-07 13:00,20,삭루츠 더플백(여행가방)(TQ49),8,0,3138000,33,Wednesday,No,No,2,2
22936,2019-08-07 13:20,20,삭루츠 크로스바디백(TQ11),8,0,10683000,206,Wednesday,No,No,2,2
22937,2019-08-07 13:20,20,삭루츠 호보백(TQ48),8,0,12334000,213,Wednesday,No,No,2,2
22938,2019-08-07 13:20,20,삭루츠 더플백(여행가방)(TQ49),8,0,6986000,72,Wednesday,No,No,2,2
22939,2019-08-07 13:40,20,삭루츠 크로스바디백(TQ11),8,0,18920000,364,Wednesday,No,No,2,2
22940,2019-08-07 13:40,20,삭루츠 호보백(TQ48),8,0,15646000,270,Wednesday,No,No,2,2
22941,2019-08-07 13:40,20,삭루츠 더플백(여행가방)(TQ49),8,0,9433000,97,Wednesday,No,No,2,2
22942,2019-08-07 14:00,20,안지 청풍 대자리,10,0,18040000,355,Wednesday,No,No,2,2
22943,2019-08-07 14:20,20,안지 청풍 대자리,10,0,24605000,484,Wednesday,No,No,2,2
22944,2019-08-07 14:40,20,안지 청풍 대자리,10,0,31497000,619,Wednesday,No,No,2,2
22945,2019-08-07 15:00,30,[루이띠에] 18K 베르니아 주얼리 세트,8,6,32007000,11,Wednesday,No,No,2,2
22946,2019-08-07 15:00,30,[루이띠에] 18K 베르니아 목걸이 팔찌 세트,8,5,8985000,5,Wednesday,No,No,2,2
22947,2019-08-07 15:00,30,[루이띠에] 18K 베르니아 팔찌 반지 세트,8,5,4388000,3,Wednesday,No,No,2,2
22948,2019-08-07 15:00,30,[루이띠에] 18K 베르니아 목걸이,8,3,5113000,7,Wednesday,No,No,2,2
22949,2019-08-07 15:00,30,[루이띠에] 18K 베르니아 팔찌,8,4,17359000,13,Wednesday,No,No,2,2
22950,2019-08-07 15:00,30,[루이띠에] 18K 베르니아 귀걸이,8,2,1096000,3,Wednesday,No,No,2,2
22951,2019-08-07 15:00,30,[루이띠에] 18K 베르니아  반지,8,3,1654000,3,Wednesday,No,No,2,2
22952,2019-08-07 15:30,30,[루이띠에] 18K 베르니아 주얼리 세트,8,6,127883000,43,Wednesday,No,No,2,2
22953,2019-08-07 15:30,30,[루이띠에] 18K 베르니아 목걸이 팔찌 세트,8,5,4519000,3,Wednesday,No,No,2,2
22954,2019-08-07 15:30,30,[루이띠에] 18K 베르니아 팔찌 반지 세트,8,5,4391000,3,Wednesday,No,No,2,2
22955,2019-08-07 15:30,30,[루이띠에] 18K 베르니아 목걸이,8,3,27055000,35,Wednesday,No,No,2,2
22956,2019-08-07 15:30,30,[루이띠에] 18K 베르니아 팔찌,8,4,28898000,22,Wednesday,No,No,2,2
22957,2019-08-07 15:30,30,[루이띠에] 18K 베르니아 귀걸이,8,2,9469000,20,Wednesday,No,No,2,2
22958,2019-08-07 15:30,30,[루이띠에] 18K 베르니아  반지,8,3,6460000,9,Wednesday,No,No,2,2
22959,2019-08-07 16:00,20,멋진밥상 흥양농협 쌀 20kg,3,0,52038000,869,Wednesday,No,No,2,2
22960,2019-08-07 16:20,20,멋진밥상 흥양농협 쌀 20kg,3,0,58023000,969,Wednesday,No,No,2,2
22961,2019-08-07 16:40,20,멋진밥상 흥양농협 쌀 20kg,3,0,49307000,824,Wednesday,No,No,2,2
22962,2019-08-07 17:00,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,1,9476000,57,Wednesday,No,No,2,1
22963,2019-08-07 17:00,20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,1,8107000,46,Wednesday,No,No,2,0
22964,2019-08-07 17:00,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,1,7736000,53,Wednesday,No,No,2,1
22965,2019-08-07 17:00,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,1,1851000,12,Wednesday,No,No,2,0
22966,2019-08-07 17:20,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,1,14491000,87,Wednesday,No,No,2,1
