,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일
15998,2019-06-01 22:00,20,(무)[보루네오] 피올레 천연소가죽 소파 4인용,0,3,22067000,24,Saturday,Yes,No
15999,2019-06-01 22:00,20,(일)[보루네오] 피올레 천연소가죽 소파 6인용,0,3,4685000,4,Saturday,Yes,No
16000,2019-06-01 22:00,20,(무)[보루네오] 피올레 천연소가죽 소파 6인용,0,4,2464000,2,Saturday,Yes,No
16001,2019-06-01 22:20,20,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,1,2,4939000,10,Saturday,Yes,No
16002,2019-06-01 22:20,20,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,1,2,3179000,6,Saturday,Yes,No
16003,2019-06-01 22:20,20,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,1,3,1420000,3,Saturday,Yes,No
16004,2019-06-01 22:20,20,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,1,3,1498000,2,Saturday,Yes,No
16005,2019-06-01 22:35,20,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,1,2,23536000,47,Saturday,Yes,No
16006,2019-06-01 22:35,20,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,1,2,11531000,22,Saturday,Yes,No
16007,2019-06-01 22:35,20,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,1,3,6898000,10,Saturday,Yes,No
16008,2019-06-01 22:35,20,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,1,3,1498000,2,Saturday,Yes,No
16009,2019-06-01 22:50,20,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,1,2,30401000,60,Saturday,Yes,No
16010,2019-06-01 22:50,20,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,1,2,20821000,39,Saturday,Yes,No
16011,2019-06-01 22:50,20,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,1,3,4159000,6,Saturday,Yes,No
16012,2019-06-01 22:50,20,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,1,3,13122000,18,Saturday,Yes,No
16013,2019-06-01 23:05,20,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,1,2,30459000,60,Saturday,Yes,No
16014,2019-06-01 23:05,20,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,1,2,17770000,33,Saturday,Yes,No
16015,2019-06-01 23:05,20,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,1,3,12377000,18,Saturday,Yes,No
16016,2019-06-01 23:05,20,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,1,3,11693000,16,Saturday,Yes,No
16017,2019-06-02 1:20,20,헤드 파이로라이트 드로즈 10종 패키지,5,0,7402000,108,Sunday,Yes,No
16018,2019-06-02 1:20,20,헤드 파이로라이트 트렁크 8종 패키지,5,0,2543000,37,Sunday,Yes,No
16019,2019-06-02 1:40,20,헤드 파이로라이트 드로즈 10종 패키지,5,0,16001000,232,Sunday,Yes,No
16020,2019-06-02 1:40,20,헤드 파이로라이트 트렁크 8종 패키지,5,0,4823000,70,Sunday,Yes,No
16021,2019-06-02 6:00,30,오렐리안 풍기인견 란쥬패키지,5,0,18935000,211,Sunday,Yes,No
16022,2019-06-02 6:30,30,오렐리안 풍기인견 란쥬패키지,5,0,48824000,544,Sunday,Yes,No
16023,2019-06-02 7:00,20,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,6,0,22059000,402,Sunday,Yes,No
16024,2019-06-02 7:20,20,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,6,0,45542000,830,Sunday,Yes,No
16025,2019-06-02 7:40,20,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,6,0,61360000,1118,Sunday,Yes,No
16026,2019-06-02 8:00,20,파뷔에 항균도마 1+1세트,9,0,24939000,501,Sunday,Yes,No
16027,2019-06-02 8:20,20,파뷔에 항균도마 1+1세트,9,0,47793000,960,Sunday,Yes,No
16028,2019-06-02 8:40,20,파뷔에 항균도마 1+1세트,9,0,67648000,1359,Sunday,Yes,No
16029,2019-06-02 9:00,20,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,6,0,29605000,424,Sunday,Yes,No
16030,2019-06-02 9:20,20,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,6,0,34179000,489,Sunday,Yes,No
16031,2019-06-02 9:40,20,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,6,0,51927000,743,Sunday,Yes,No
16032,2019-06-02 10:00,30,아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차),5,0,51621000,517,Sunday,Yes,No
16033,2019-06-02 10:30,30,아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차),5,0,96478000,966,Sunday,Yes,No
16034,2019-06-02 11:00,20,코치 노리타 리스틀릿,8,1,6218000,46,Sunday,Yes,No
16035,2019-06-02 11:00,20,코치 아웃라인 파일백,8,1,5457000,40,Sunday,Yes,No
16036,2019-06-02 11:00,20,코치 시그니처 숄더백,8,1,2388000,17,Sunday,Yes,No
16037,2019-06-02 11:00,20,코치 시그니처 켈시 사첼,8,1,3741000,16,Sunday,Yes,No
16038,2019-06-02 11:20,20,코치 노리타 리스틀릿,8,1,18005000,131,Sunday,Yes,No
16039,2019-06-02 11:20,20,코치 아웃라인 파일백,8,1,17045000,124,Sunday,Yes,No
16040,2019-06-02 11:20,20,코치 시그니처 숄더백,8,1,8932000,61,Sunday,Yes,No
16041,2019-06-02 11:20,20,코치 시그니처 켈시 사첼,8,1,12614000,53,Sunday,Yes,No
16042,2019-06-02 11:40,20,코치 노리타 리스틀릿,8,1,13439000,98,Sunday,Yes,No
16043,2019-06-02 11:40,20,코치 아웃라인 파일백,8,1,4415000,32,Sunday,Yes,No
16044,2019-06-02 11:40,20,코치 시그니처 숄더백,8,1,15922000,108,Sunday,Yes,No
16045,2019-06-02 11:40,20,코치 시그니처 켈시 사첼,8,1,26331000,111,Sunday,Yes,No
16046,2019-06-02 12:00,20,비버리힐스폴로클럽 남성기초세트(골드+플라),7,0,26045000,655,Sunday,Yes,No
16047,2019-06-02 12:20,20,비버리힐스폴로클럽 남성기초세트(골드+플라),7,0,39082000,982,Sunday,Yes,No
16048,2019-06-02 12:40,20,비버리힐스폴로클럽 남성기초세트(골드+플라),7,0,48789000,1226,Sunday,Yes,No
16049,2019-06-02 13:00,20,보몽드 샐비어 시어서커 리플 침구세트 SS,10,0,7796000,157,Sunday,Yes,No
16050,2019-06-02 13:00,20,보몽드 샐비어 시어서커 리플 침구세트 Q,10,0,13129000,220,Sunday,Yes,No
16051,2019-06-02 13:00,20,보몽드 샐비어 시어서커 리플 침구세트 K,10,0,8803000,126,Sunday,Yes,No
16052,2019-06-02 13:20,20,보몽드 샐비어 시어서커 리플 침구세트 SS,10,0,20988000,421,Sunday,Yes,No
16053,2019-06-02 13:20,20,보몽드 샐비어 시어서커 리플 침구세트 Q,10,0,31078000,519,Sunday,Yes,No
16054,2019-06-02 13:20,20,보몽드 샐비어 시어서커 리플 침구세트 K,10,0,35278000,505,Sunday,Yes,No
16055,2019-06-02 13:40,20,보몽드 샐비어 시어서커 리플 침구세트 SS,10,0,29864000,599,Sunday,Yes,No
16056,2019-06-02 13:40,20,보몽드 샐비어 시어서커 리플 침구세트 Q,10,0,36033000,602,Sunday,Yes,No
16057,2019-06-02 13:40,20,보몽드 샐비어 시어서커 리플 침구세트 K,10,0,38399000,550,Sunday,Yes,No
16058,2019-06-02 14:00,20,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),6,0,20051000,251,Sunday,Yes,No
16059,2019-06-02 14:00,20,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),6,0,14105000,202,Sunday,Yes,No
16060,2019-06-02 14:20,20,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),6,0,37938000,475,Sunday,Yes,No
16061,2019-06-02 14:20,20,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),6,0,23320000,334,Sunday,Yes,No
16062,2019-06-02 14:40,20,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),6,0,38237000,479,Sunday,Yes,No
16063,2019-06-02 14:40,20,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),6,0,25184000,361,Sunday,Yes,No
16064,2019-06-02 15:00,20,에코라믹 통주물 스톤 냄비세트,9,0,25958000,427,Sunday,Yes,No
16065,2019-06-02 15:20,20,에코라믹 통주물 스톤 냄비세트,9,0,49458000,813,Sunday,Yes,No
16066,2019-06-02 15:40,20,에코라믹 통주물 스톤 냄비세트,9,0,84333000,1385,Sunday,Yes,No
16067,2019-06-02 16:00,20,국내산 손질갑오징어 8팩,3,0,43434000,871,Sunday,Yes,No
16068,2019-06-02 16:20,20,국내산 손질갑오징어 8팩,3,0,79919000,1602,Sunday,Yes,No
16069,2019-06-02 16:40,20,국내산 손질갑오징어 8팩,3,0,109387000,2193,Sunday,Yes,No
16070,2019-06-02 17:00,20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),3,0,46682000,1201,Sunday,Yes,No
16071,2019-06-02 17:20,20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),3,0,58891000,1514,Sunday,Yes,No
16072,2019-06-02 17:40,20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),3,0,70031000,1801,Sunday,Yes,No
16073,2019-06-02 18:00,20,멋진밥상 흥양농협 쌀 20kg,3,0,51407000,859,Sunday,Yes,No
16074,2019-06-02 20:20,20,일시불 썸덱스 트로이카 여행가방 10종세트,8,1,8969000,61,Sunday,Yes,No
16075,2019-06-02 20:20,20,무이자 썸덱스 트로이카 여행가방 10종세트,8,1,1746000,11,Sunday,Yes,No
16076,2019-06-02 20:40,20,일시불 썸덱스 트로이카 여행가방 10종세트,8,1,24567000,165,Sunday,Yes,No
16077,2019-06-02 20:40,20,무이자 썸덱스 트로이카 여행가방 10종세트,8,1,11780000,75,Sunday,Yes,No
16078,2019-06-02 21:00,20,일시불 썸덱스 트로이카 여행가방 10종세트,8,1,64338000,432,Sunday,Yes,No
16079,2019-06-02 21:00,20,무이자 썸덱스 트로이카 여행가방 10종세트,8,1,26930000,170,Sunday,Yes,No
16080,2019-06-02 21:20,20,일시불 LG 울트라HD TV 55UK6800HNC,1,4,5844000,5,Sunday,Yes,No
16081,2019-06-02 21:20,20,무이자 LG 울트라HD TV 55UK6800HNC,1,4,3239000,3,Sunday,Yes,No
16082,2019-06-02 21:20,20,일시불 LG 울트라HD TV 65UK6800HNC,1,4,7640000,5,Sunday,Yes,No
16083,2019-06-02 21:20,20,무이자 LG 울트라HD TV 65UK6800HNC,1,5,8696000,5,Sunday,Yes,No
16084,2019-06-02 21:20,20,일시불 LG 울트라HD TV 70UK7400KNA,1,5,5642000,3,Sunday,Yes,No
16085,2019-06-02 21:20,20,무이자 LG 울트라HD TV 70UK7400KNA,1,6,0,0,Sunday,Yes,No
16086,2019-06-02 21:20,20,일시불 LG 울트라HD TV 75UK6200KNB,1,6,6315000,3,Sunday,Yes,No
16087,2019-06-02 21:20,20,무이자 LG 울트라HD TV 75UK6200KNB,1,6,0,0,Sunday,Yes,No
16088,2019-06-02 21:40,20,일시불 LG 울트라HD TV 55UK6800HNC,1,4,17453000,14,Sunday,Yes,No
16089,2019-06-02 21:40,20,무이자 LG 울트라HD TV 55UK6800HNC,1,4,3239000,3,Sunday,Yes,No
16090,2019-06-02 21:40,20,일시불 LG 울트라HD TV 65UK6800HNC,1,4,3845000,3,Sunday,Yes,No
16091,2019-06-02 21:40,20,무이자 LG 울트라HD TV 65UK6800HNC,1,5,21653000,12,Sunday,Yes,No
16092,2019-06-02 21:40,20,일시불 LG 울트라HD TV 70UK7400KNA,1,5,16847000,7,Sunday,Yes,No
16093,2019-06-02 21:40,20,무이자 LG 울트라HD TV 70UK7400KNA,1,6,0,0,Sunday,Yes,No
16094,2019-06-02 21:40,20,일시불 LG 울트라HD TV 75UK6200KNB,1,6,6338000,3,Sunday,Yes,No
16095,2019-06-02 21:40,20,무이자 LG 울트라HD TV 75UK6200KNB,1,6,0,0,Sunday,Yes,No
16096,2019-06-02 22:00,20,일시불 LG 울트라HD TV 55UK6800HNC,1,4,8740000,7,Sunday,Yes,No
16097,2019-06-02 22:00,20,무이자 LG 울트라HD TV 55UK6800HNC,1,4,12827000,9,Sunday,Yes,No
16098,2019-06-02 22:00,20,일시불 LG 울트라HD TV 65UK6800HNC,1,4,34206000,21,Sunday,Yes,No
16099,2019-06-02 22:00,20,무이자 LG 울트라HD TV 65UK6800HNC,1,5,17319000,9,Sunday,Yes,No
16100,2019-06-02 22:00,20,일시불 LG 울트라HD TV 70UK7400KNA,1,5,5642000,3,Sunday,Yes,No
16101,2019-06-02 22:00,20,무이자 LG 울트라HD TV 70UK7400KNA,1,6,6293000,3,Sunday,Yes,No
16102,2019-06-02 22:00,20,일시불 LG 울트라HD TV 75UK6200KNB,1,6,18846000,7,Sunday,Yes,No
16103,2019-06-02 22:00,20,무이자 LG 울트라HD TV 75UK6200KNB,1,6,6966000,3,Sunday,Yes,No
16104,2019-06-02 22:20,20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,2,9270000,17,Sunday,Yes,No
16105,2019-06-02 22:20,20,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,2,5090000,9,Sunday,Yes,No
16106,2019-06-02 22:20,20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,2,14596000,23,Sunday,Yes,No
16107,2019-06-02 22:40,20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,2,12343000,23,Sunday,Yes,No
16108,2019-06-02 22:40,20,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,2,15152000,26,Sunday,Yes,No
16109,2019-06-02 22:40,20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,2,12778000,20,Sunday,Yes,No
16110,2019-06-02 23:00,20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,2,36940000,68,Sunday,Yes,No
16111,2019-06-02 23:00,20,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,2,23546000,40,Sunday,Yes,No
16112,2019-06-02 23:00,20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,2,49151000,76,Sunday,Yes,No
16113,2019-06-02 23:20,30,일시불 삼성 무풍슬림 홈멀티  에어컨  AF16R5773WSR,1,5,5187000,3,Sunday,Yes,No
16114,2019-06-02 23:20,30,무이자 삼성 무풍슬림 홈멀티  에어컨  AF16R5773WSR,1,5,5388000,3,Sunday,Yes,No
16115,2019-06-02 23:20,30,일시불 삼성 무풍슬림 스탠드  에어컨  AF16R5773WSK,1,5,4293000,3,Sunday,Yes,No
16116,2019-06-02 23:20,30,무이자 삼성 무풍슬림 스탠드  에어컨  AF16R5773WSK,1,5,0,0,Sunday,Yes,No
16117,2019-06-02 23:50,30,일시불 삼성 무풍슬림 홈멀티  에어컨  AF16R5773WSR,1,5,10324000,5,Sunday,Yes,No
16118,2019-06-02 23:50,30,무이자 삼성 무풍슬림 홈멀티  에어컨  AF16R5773WSR,1,5,21424000,9,Sunday,Yes,No
16119,2019-06-02 23:50,30,일시불 삼성 무풍슬림 스탠드  에어컨  AF16R5773WSK,1,5,0,0,Sunday,Yes,No
16120,2019-06-02 23:50,30,무이자 삼성 무풍슬림 스탠드  에어컨  AF16R5773WSK,1,5,13383000,7,Sunday,Yes,No
16121,2019-06-03 0:20,20,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m),0,3,0,0,Monday,No,No
16122,2019-06-03 0:20,20,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m),0,3,0,0,Monday,No,No
16123,2019-06-03 0:20,20,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m),0,4,0,0,Monday,No,No
16124,2019-06-03 0:20,20,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m),0,4,7620000,5,Monday,No,No
16125,2019-06-03 0:20,20,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m),0,5,0,0,Monday,No,No
16126,2019-06-03 0:20,20,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m),0,5,0,0,Monday,No,No
16127,2019-06-03 0:40,20,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m),0,3,0,0,Monday,No,No
16128,2019-06-03 0:40,20,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m),0,3,2438000,3,Monday,No,No
16129,2019-06-03 0:40,20,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m),0,4,0,0,Monday,No,No
16130,2019-06-03 0:40,20,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m),0,4,15185000,8,Monday,No,No
16131,2019-06-03 0:40,20,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m),0,5,4173000,3,Monday,No,No
16132,2019-06-03 0:40,20,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m),0,5,4631000,3,Monday,No,No
16133,2019-06-03 1:00,20,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m),0,3,0,0,Monday,No,No
16134,2019-06-03 1:00,20,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m),0,3,2438000,3,Monday,No,No
16135,2019-06-03 1:00,20,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m),0,4,3455000,3,Monday,No,No
16136,2019-06-03 1:00,20,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m),0,4,3836000,3,Monday,No,No
16137,2019-06-03 1:00,20,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m),0,5,0,0,Monday,No,No
16138,2019-06-03 1:00,20,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m),0,5,0,0,Monday,No,No
16139,2019-06-03 1:20,20,옛날 그 쥐포 110장 (11팩),3,0,16605000,505,Monday,No,No
16140,2019-06-03 1:40,20,옛날 그 쥐포 110장 (11팩),3,0,15727000,479,Monday,No,No
16141,2019-06-03 6:00,30,무이자 송도순의 2세대 홈밀맷돌,9,1,2906000,16,Monday,No,No
16142,2019-06-03 6:00,30,일시불 송도순의 2세대 홈밀맷돌,9,1,4926000,28,Monday,No,No
16143,2019-06-03 6:30,30,무이자 송도순의 2세대 홈밀맷돌,9,1,6359000,34,Monday,No,No
16144,2019-06-03 6:30,30,일시불 송도순의 2세대 홈밀맷돌,9,1,9802000,56,Monday,No,No
16145,2019-06-03 7:00,20,에펨 남성 소가죽 체인지 샌들,8,0,6611000,167,Monday,No,No
16146,2019-06-03 7:00,20,에펨 여성 글로스 샌들,8,0,6386000,161,Monday,No,No
16147,2019-06-03 7:20,20,에펨 남성 소가죽 체인지 샌들,8,0,13680000,344,Monday,No,No
16148,2019-06-03 7:20,20,에펨 여성 글로스 샌들,8,0,10673000,269,Monday,No,No
16149,2019-06-03 7:40,20,에펨 남성 소가죽 체인지 샌들,8,0,18096000,455,Monday,No,No
16150,2019-06-03 7:40,20,에펨 여성 글로스 샌들,8,0,14785000,372,Monday,No,No
16151,2019-06-03 8:00,30,일시불 오스터 멀티 텀블러블랜더,9,0,14586000,237,Monday,No,No
16152,2019-06-03 8:00,30,무이자 오스터 멀티  텀블러 블랜더,9,0,4577000,67,Monday,No,No
16153,2019-06-03 8:30,30,일시불 오스터 멀티 텀블러블랜더,9,0,23075000,374,Monday,No,No
16154,2019-06-03 8:30,30,무이자 오스터 멀티  텀블러 블랜더,9,0,7555000,110,Monday,No,No
16155,2019-06-03 9:00,20,코치 노리타 리스틀릿,8,1,4765000,35,Monday,No,No
16156,2019-06-03 9:00,20,코치 아웃라인 파일백,8,1,3319000,25,Monday,No,No
16157,2019-06-03 9:00,20,코치 시그니처 숄더백,8,1,2385000,17,Monday,No,No
16158,2019-06-03 9:00,20,코치 시그니처 켈시 사첼,8,1,4999000,22,Monday,No,No
16159,2019-06-03 9:20,20,코치 노리타 리스틀릿,8,1,8624000,63,Monday,No,No
16160,2019-06-03 9:20,20,코치 아웃라인 파일백,8,1,8295000,61,Monday,No,No
16161,2019-06-03 9:20,20,코치 시그니처 숄더백,8,1,10516000,72,Monday,No,No
16162,2019-06-03 9:20,20,코치 시그니처 켈시 사첼,8,1,7506000,32,Monday,No,No
16163,2019-06-03 9:40,20,코치 노리타 리스틀릿,8,1,13801000,101,Monday,No,No
16164,2019-06-03 9:40,20,코치 아웃라인 파일백,8,1,9279000,68,Monday,No,No
16165,2019-06-03 9:40,20,코치 시그니처 숄더백,8,1,11870000,81,Monday,No,No
16166,2019-06-03 9:40,20,코치 시그니처 켈시 사첼,8,1,14371000,61,Monday,No,No
16167,2019-06-03 10:00,20,쿠미투니카 라이크라 보정 레이스멀티팬티,5,0,19504000,489,Monday,No,No
16168,2019-06-03 10:20,20,쿠미투니카 라이크라 보정 레이스멀티팬티,5,0,52245000,1310,Monday,No,No
16169,2019-06-03 10:40,20,쿠미투니카 라이크라 보정 레이스멀티팬티,5,0,59605000,1494,Monday,No,No
16170,2019-06-03 11:00,20,벨레즈온 브라캡 심리스 원피스 패키지,5,0,18915000,380,Monday,No,No
16171,2019-06-03 11:20,20,벨레즈온 브라캡 심리스 원피스 패키지,5,0,28774000,577,Monday,No,No
16172,2019-06-03 11:40,20,벨레즈온 브라캡 심리스 원피스 패키지,5,0,30448000,611,Monday,No,No
16173,2019-06-03 12:00,10,모리츠 에어 서큘레이터 1종,4,0,3600000,73,Monday,No,No
16174,2019-06-03 12:10,10,모리츠 에어 서큘레이터 1종,4,0,11144000,224,Monday,No,No
16175,2019-06-03 12:20,10,모리츠 에어 서큘레이터 1종,4,0,7909000,159,Monday,No,No
16176,2019-06-03 12:30,10,모리츠 에어 서큘레이터 1종,4,0,9972000,200,Monday,No,No
16177,2019-06-03 12:40,10,모리츠 에어 서큘레이터 1종,4,0,10422000,209,Monday,No,No
16178,2019-06-03 12:50,10,모리츠 에어 서큘레이터 1종,4,0,20122000,404,Monday,No,No
16179,2019-06-03 13:00,30,오모떼 프런트후크 프레쉬 데오브라 시즌4,5,1,47029000,339,Monday,No,No
16180,2019-06-03 13:30,30,오모떼 프런트후크 프레쉬 데오브라 시즌4,5,1,73290000,528,Monday,No,No
16181,2019-06-03 14:00,20,아가타 썸머 샌들세트,8,0,12515000,213,Monday,No,No
16182,2019-06-03 14:20,20,아가타 썸머 샌들세트,8,0,22451000,381,Monday,No,No
16183,2019-06-03 14:40,20,아가타 썸머 샌들세트,8,0,32357000,549,Monday,No,No
16184,2019-06-03 15:00,20,보몽드 샐비어 시어서커 리플 침구세트 SS,10,0,8513000,171,Monday,No,No
16185,2019-06-03 15:00,20,보몽드 샐비어 시어서커 리플 침구세트 Q,10,0,7992000,134,Monday,No,No
16186,2019-06-03 15:00,20,보몽드 샐비어 시어서커 리플 침구세트 K,10,0,6995000,101,Monday,No,No
16187,2019-06-03 15:20,20,보몽드 샐비어 시어서커 리플 침구세트 SS,10,0,10506000,211,Monday,No,No
16188,2019-06-03 15:20,20,보몽드 샐비어 시어서커 리플 침구세트 Q,10,0,14391000,241,Monday,No,No
16189,2019-06-03 15:20,20,보몽드 샐비어 시어서커 리플 침구세트 K,10,0,16297000,234,Monday,No,No
16190,2019-06-03 15:40,20,보몽드 샐비어 시어서커 리플 침구세트 SS,10,0,12989000,261,Monday,No,No
16191,2019-06-03 15:40,20,보몽드 샐비어 시어서커 리플 침구세트 Q,10,0,22712000,380,Monday,No,No
16192,2019-06-03 15:40,20,보몽드 샐비어 시어서커 리플 침구세트 K,10,0,21955000,315,Monday,No,No
16193,2019-06-03 16:00,20,한일 대용량 스텐 분쇄믹서기,9,0,22243000,203,Monday,No,No
16194,2019-06-03 16:20,20,한일 대용량 스텐 분쇄믹서기,9,0,48357000,441,Monday,No,No
16195,2019-06-03 16:40,20,한일 대용량 스텐 분쇄믹서기,9,0,46631000,425,Monday,No,No
16196,2019-06-03 17:00,20,사용불가미리구운 자연산 바다장어 9팩,3,0,25842000,518,Monday,No,No
16197,2019-06-03 17:20,20,사용불가미리구운 자연산 바다장어 9팩,3,0,44594000,894,Monday,No,No
16198,2019-06-03 17:40,20,사용불가미리구운 자연산 바다장어 9팩,3,0,55703000,1117,Monday,No,No
16199,2019-06-03 18:00,20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),3,0,31486000,810,Monday,No,No
16200,2019-06-03 18:20,20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),3,0,32308000,831,Monday,No,No
16201,2019-06-03 18:40,20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),3,0,43298000,1114,Monday,No,No
16202,2019-06-03 19:00,20,헤드 파이로라이트 드로즈 10종 패키지,5,0,17855000,259,Monday,No,No
16203,2019-06-03 19:00,20,헤드 파이로라이트 트렁크 8종 패키지,5,0,6501000,95,Monday,No,No
16204,2019-06-03 19:20,20,헤드 파이로라이트 드로즈 10종 패키지,5,0,28531000,414,Monday,No,No
16205,2019-06-03 19:20,20,헤드 파이로라이트 트렁크 8종 패키지,5,0,11350000,165,Monday,No,No
16206,2019-06-03 19:40,20,헤드 파이로라이트 드로즈 10종 패키지,5,0,41987000,609,Monday,No,No
16207,2019-06-03 19:40,20,헤드 파이로라이트 트렁크 8종 패키지,5,0,13917000,202,Monday,No,No
16208,2019-06-03 20:00,20,젠트웰 스트레치 통풍 메쉬 자켓 1종,6,0,19288000,394,Monday,No,No
16209,2019-06-03 20:20,20,젠트웰 스트레치 통풍 메쉬 자켓 1종,6,0,37636000,769,Monday,No,No
16210,2019-06-03 20:40,20,젠트웰 스트레치 통풍 메쉬 자켓 1종,6,0,48447000,989,Monday,No,No
16211,2019-06-03 21:00,20,무이자 에지리 스텐큐브 프라이팬,9,1,7979000,45,Monday,No,No
16212,2019-06-03 21:00,20,일시불 에지리 스텐큐브 프라이팬,9,1,7608000,45,Monday,No,No
16213,2019-06-03 21:20,20,무이자 에지리 스텐큐브 프라이팬,9,1,29936000,168,Monday,No,No
16214,2019-06-03 21:20,20,일시불 에지리 스텐큐브 프라이팬,9,1,23338000,137,Monday,No,No
16215,2019-06-03 21:40,20,무이자 에지리 스텐큐브 프라이팬,9,1,53094000,297,Monday,No,No
16216,2019-06-03 21:40,20,일시불 에지리 스텐큐브 프라이팬,9,1,42796000,251,Monday,No,No
16217,2019-06-03 22:00,20,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,5,5384000,3,Monday,No,No
16218,2019-06-03 22:00,20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,5,16732000,8,Monday,No,No
16219,2019-06-03 22:00,20,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,4,0,0,Monday,No,No
16220,2019-06-03 22:00,20,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,5,0,0,Monday,No,No
16221,2019-06-03 22:20,20,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,5,26722000,13,Monday,No,No
16222,2019-06-03 22:20,20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,5,38943000,17,Monday,No,No
16223,2019-06-03 22:20,20,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,4,0,0,Monday,No,No
16224,2019-06-03 22:20,20,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,5,19277000,10,Monday,No,No
16225,2019-06-03 22:40,20,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,5,16077000,8,Monday,No,No
